报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,20.563,2.72,7.56,2.5576,2.01,3.76%,-675.41万,-339.16%,4.10,2.33亿,5.08亿,-3.37%,11.15亿,2.55亿
2025,20.074,2.72,7.38,2.1796,9.21,-0.93%,1571.03万,-70.45%,4.12,2.60亿,5.15亿,1.71%,11.22亿,2.06亿
2024,13.926,2.72,5.12,1.4974,9.3,-6.63%,5317.41万,-80.40%,4.13,1.37亿,5.17亿,5.72%,11.24亿,2.33亿
2023,17.68,2.72,6.5,1.7769,9.95,-13.33%,2.71亿,949.48%,4.05,2.47亿,4.97亿,27.25%,11.02亿,2.40亿
2022,16.32,2.72,6.0,1.4204,11.49,-11.78%,2584.53万,-64.69%,3.10,4.75亿,2.60亿,2.27%,8.43亿,2.69亿
2021,15.722,2.72,5.78,1.2075,13.02,24.03%,7319.47万,147.05%,3.07,4.28亿,2.59亿,5.62%,8.35亿,3.57亿
2020,13.029,2.72,4.79,1.2409,10.5,2.56%,2962.77万,14.16%,2.82,4.02亿,2.01亿,2.82%,7.67亿,2.11亿
2019,14.253,2.72,5.24,1.3919,10.24,1.87%,2595.36万,-15.19%,2.73,3.02亿,1.82亿,2.54%,7.43亿,2.38亿
2018,15.83,2.72,5.82,1.5751,10.05,22.36%,3060.33万,23.26%,2.64,2.53亿,1.69亿,3.05%,7.19亿,2.31亿
2017,,,7.39,,8.21,7.75%,2482.78万,-56.00%,2.56,1.44亿,1.48亿,3.02%,6.97亿,2.05亿
2016,,,15.51,,7.62,5.86%,5642.09万,334.07%,2.54,1.66亿,1.42亿,7.40%,6.91亿,1.62亿
2015,,,15.43,,7.2,-7.32%,1299.80万,29.78%,2.35,8661.18万,9466.15万,1.81%,6.40亿,1.69亿
2014,,,6.52,,7.77,-11.73%,1001.53万,-28.48%,2.32,1.04亿,8766.61万,1.29%,6.32亿,1.76亿
2013,,,4.7,,8.8,3.91%,1400.45万,15.85%,2.31,8305.25万,8392.49万,1.59%,6.28亿,2.40亿
2012,,,4.05,,8.47,-9.99%,1208.83万,172.05%,2.28,1.64亿,7707.07万,1.43%,6.19亿,2.14亿
2011,,,4.94,,9.41,1.82%,-1677.78万,-117.93%,2.23,1.50亿,6804.42万,-1.78%,6.07亿,2.51亿
2010,,,5.02,,9.24,34.38%,9357.29万,401.27%,3.72,1.58亿,1.44亿,10.12%,6.32亿,2.83亿
