报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,63.244,4.7409,13.34,3.1124,5.08,6.20%,1.01亿,21.84%,7.87,27.40亿,17.29亿,19.79%,37.33亿,3.78亿
2025,63.338,4.7409,13.36,2.9653,21.36,-3.72%,2.60亿,-14.20%,7.66,27.74亿,16.28亿,12.19%,36.31亿,3.80亿
2024,57.818,4.7705,12.12,2.6056,22.19,-16.23%,3.04亿,-38.52%,7.69,29.62亿,16.02亿,13.68%,36.71亿,4.20亿
2023,56.475,4.7739,11.83,2.1319,26.49,10.35%,4.94亿,28.31%,7.85,31.08亿,16.80亿,18.64%,37.45亿,3.88亿
2022,63.021,4.8108,13.1,2.6259,24.0,-17.16%,3.85亿,-44.20%,7.50,29.42亿,15.17亿,16.02%,36.10亿,3.78亿
2021,74.297,4.812,15.44,2.5637,28.98,13.00%,6.89亿,9.47%,7.81,32.46亿,16.13亿,23.80%,37.58亿,3.23亿
2020,71.41,4.812,14.84,2.7851,25.64,7.81%,6.30亿,0.88%,7.15,28.53亿,13.08亿,24.56%,34.41亿,3.10亿
2019,63.037,4.01,15.72,2.6508,23.78,13.23%,6.24亿,8.75%,8.25,26.76亿,11.12亿,26.25%,33.11亿,3.18亿
2018,52.411,4.01,13.07,2.4958,21.0,7.94%,5.74亿,19.59%,7.70,25.30亿,8.89亿,27.33%,30.88亿,2.58亿
2017,,,,,19.46,7.18%,4.80亿,-8.09%,3.92,9.05亿,7.54亿,24.67%,13.33亿,2.55亿
2016,,,,,18.16,-1.96%,5.22亿,3.80%,2.50,6.63亿,2.74亿,28.77%,8.53亿,2.33亿
2015,,,,,18.52,4.39%,5.03亿,8.81%,2.32,6.69亿,2.67亿,27.17%,7.89亿,2.29亿
2014,,,,,17.74,32.73%,4.62亿,59.04%,1.80,5.04亿,1.55亿,26.07%,6.11亿,1.95亿
2013,,,,,13.37,47.86%,2.91亿,66.14%,1.76,3.66亿,1.92亿,21.76%,5.99亿,1.89亿
2012,,,,,9.04,False,1.75亿,False,19.92,1.63亿,2.23亿,19.36%,2.56亿,1.77亿
