报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,84.96,1.4921,56.94,18.0,1.18,-5.51%,1039.58万,-29.33%,5.91,2.21亿,2.35亿,9.23%,8.93亿,1.16亿
2025,51.582,1.4921,34.57,8.9397,5.77,-3.68%,5618.39万,-12.82%,5.84,2.98亿,2.24亿,9.93%,8.76亿,9602.80万
2024,19.084,1.4921,12.79,3.1807,6.0,-12.46%,6444.95万,-13.42%,5.88,2.80亿,2.33亿,10.81%,8.80亿,1.23亿
2023,22.307,1.4921,14.95,3.2565,6.85,13.15%,7443.61万,102.53%,5.74,3.12亿,2.17亿,10.92%,8.60亿,1.07亿
2022,20.516,1.4921,13.75,3.3911,6.05,26.02%,3675.28万,19.83%,5.45,2.23亿,1.76亿,4.82%,8.30亿,1.19亿
2021,15.647,0.9947,15.73,3.2598,4.8,38.18%,3066.99万,427.92%,8.10,2.42亿,1.74亿,4.92%,8.30亿,9979.62万
2020,22.629,0.9947,22.75,6.5026,3.48,-30.26%,580.96万,-90.26%,8.09,4.37亿,1.77亿,0.48%,8.37亿,9630.23万
2019,,,,,4.98,7.80%,5965.82万,-10.13%,6.20,8875.40万,1.75亿,11.92%,4.65亿,1.05亿
2018,,,,,4.62,6.68%,6638.65万,-5.31%,5.40,1.13亿,1.21亿,14.36%,4.05亿,1.15亿
2017,,,,,4.33,2.75%,7011.21万,-8.18%,4.71,1.17亿,7563.63万,16.29%,3.54亿,9548.59万
2016,,,,,4.22,1.32%,7635.85万,14.45%,3.15,4600.68万,1.34亿,18.26%,2.23亿,7624.77万
2015,,,,,4.16,False,6671.81万,False,2.49,5028.30万,1.19亿,15.98%,1.76亿,7164.08万
