报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,10.158,1.7884,5.68,0.528,4.81,-16.16%,185.18万,22.71%,2.44,1.14亿,1.47亿,0.37%,4.36亿,3.00亿
2025,12.251,1.7884,6.85,0.5167,23.71,0.30%,-3128.97万,-653.07%,2.43,2.48亿,1.45亿,-1.40%,4.34亿,3.13亿
2024,10.087,1.7884,5.64,0.4267,23.64,-8.87%,565.75万,133.93%,2.60,2.13亿,1.79亿,0.25%,4.68亿,3.81亿
2023,7.94,1.7884,4.44,0.3061,25.94,-2.40%,-1667.63万,-172.13%,2.60,1.82亿,1.73亿,-0.72%,4.68亿,4.81亿
2022,5.508,1.7884,3.08,0.2072,26.58,-3.17%,2311.83万,-59.99%,2.72,1.51亿,2.05亿,0.78%,4.92亿,5.94亿
2021,11.052,1.7884,6.18,0.4026,27.45,33.80%,5778.05万,21.10%,2.59,1.56亿,1.86亿,2.17%,4.81亿,4.85亿
2020,5.723,1.7884,3.2,0.279,20.51,7.54%,4771.37万,-2.94%,2.44,1.49亿,1.70亿,2.55%,4.57亿,4.53亿
2019,,,,,19.08,8.66%,4915.80万,29.99%,1.94,5254.95万,1.29亿,2.91%,3.04亿,3.72亿
2018,,,,,17.56,119.78%,3781.55万,26.66%,1.61,4418.67万,7955.51万,2.32%,2.51亿,3.09亿
2017,,,,,7.99,20.34%,2985.54万,112.43%,2.37,5358.78万,4229.49万,3.75%,8606.87万,8212.24万
2016,,,,,6.64,15.88%,1405.39万,173.09%,1.51,1899.86万,1347.21万,2.37%,5904.47万,6880.86万
2015,,,,,5.73,45.31%,514.63万,218.43%,1.11,1401.61万,-12.57万,0.97%,4333.45万,8382.53万
2014,,,,,3.94,False,161.62万,False,2.69,974.82万,-433.80万,0.42%,3086.63万,6996.81万
