报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,138.333,4.3971,31.46,1.09,-54.60%,1908.11万,-83.16%,10.43,126.911,749.0476,3.0163,PE；PB,19.65亿,18.09亿,17.09%,45.90亿,1.54亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,常州华泰投资管理有限公司
2026-03-31,138.333,4.3971,31.46,1.09,-54.60%,1908.11万,-83.16%,10.43,31.7278,749.0476,3.0163,PE；PB,19.65亿,18.09亿,17.09%,45.90亿,1.54亿,,,常州华泰投资管理有限公司
2025,179.402,4.3971,40.8,8.46,4.14%,3.15亿,-11.65%,10.37,21.2059,56.6667,3.9344,PE；PB,20.41亿,17.89亿,37.14%,45.60亿,1.11亿,0.22068910000000003,,常州华泰投资管理有限公司
2024,123.646,4.3971,28.12,8.12,45.39%,3.56亿,23.16%,9.91,15.2273,34.716,2.8375,PE；PB,17.97亿,16.03亿,43.83%,43.63亿,8200.47万,0.119,,常州华泰投资管理有限公司
2023,129.717,4.3957,29.51,5.59,-29.90%,2.89亿,-51.44%,9.28,23.2052,44.7121,3.18,PE；PB,19.72亿,13.35亿,51.75%,40.83亿,7357.57万,0.25,,常州华泰投资管理有限公司
2022,193.445,4.0001,48.36,7.97,93.58%,5.96亿,195.88%,8.85,24.2716,34.7914,5.4644,PE；PB,18.04亿,11.85亿,74.71%,38.94亿,1632.48万,0.08299999999999999,,常州华泰投资管理有限公司
2021,243.086,4.0001,60.77,4.12,5.72%,2.01亿,-13.38%,3.36,59.0015,121.54,18.0863,PE；PB,3.46亿,6.86亿,48.88%,13.44亿,2726.76万,0.10500000000000001,,常州华泰投资管理有限公司
2020,198.365,4.0001,49.59,3.9,66.14%,2.32亿,70.09%,2.96,50.8628,85.5,16.7534,PE；PB,2.51亿,5.46亿,59.65%,11.85亿,2867.73万,0.06899999999999999,,常州华泰投资管理有限公司
2019,120.763,4.0001,30.19,2.34,10.28%,1.37亿,13.36%,2.45,51.6081,83.8611,12.3224,PE；PB,1.40亿,3.65亿,58.26%,9.80亿,2658.63万,,,常州华泰投资管理有限公司
2018,,,,2.13,25.75%,1.21亿,9.15%,1.76,,,,PE；PB,8955.91万,2.42亿,56.68%,6.33亿,1222.81万,,,常州华泰投资管理有限公司
2017,,,,1.69,12.40%,1.10亿,94.23%,1.42,,,,PE；PB,3872.94万,1.34亿,65.30%,5.12亿,2080.41万,,,常州华泰投资管理有限公司
2016,,,,1.5,10.40%,5684.19万,21.46%,1.14,,,,PE；PB,4989.40万,4137.08万,37.79%,4.09亿,1378.78万,,,常州华泰投资管理有限公司
2015,,,,1.36,125.96%,4679.71万,268.14%,1.18,,,,PE；PB,1.36亿,1758.57万,34.35%,3.54亿,1941.18万,,,常州华泰投资管理有限公司
2014,,,,0.602941,185.86%,1271.17万,287.57%,0.9,,,,PE；PB,1429.50万,-6729.33万,21.08%,1.99亿,2289.28万,,,常州华泰投资管理有限公司
2013,,,,0.210923,False,-677.71万,False,0.84,,,,PE；PB,3699.94万,-8000.50万,-32.13%,1.87亿,2748.71万,,,常州华泰投资管理有限公司
