报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,86.092,1.554,55.4,1.52,76.41%,473.69万,127.06%,12.23,56.6395,1871.6216,4.5298,PE；PB,6.98亿,5.94亿,3.10%,20.25亿,4.80亿,,,航天动力技术研究院
2026-03-31,86.092,1.554,55.4,1.52,76.41%,473.69万,127.06%,12.23,14.1599,1871.6216,4.5298,PE；PB,6.98亿,5.94亿,3.10%,20.25亿,4.80亿,,,航天动力技术研究院
2025,122.043,1.5539,78.54,7.83,-15.32%,-1.02亿,-620.65%,9.43,15.5866,,8.3287,PE；PB,7.64亿,5.89亿,-13.01%,15.17亿,4.77亿,0.056999499999999995,,航天动力技术研究院
2024,60.524,1.5539,38.95,9.25,-21.64%,1956.62万,-79.62%,10.13,6.5431,309.3725,3.845,PE；PB,9.36亿,7.06亿,2.12%,16.25亿,4.08亿,0.0819999,,航天动力技术研究院
2023,71.417,1.5539,45.96,11.8,-4.50%,9601.27万,-33.43%,10.06,6.0523,74.381,4.5686,PE；PB,12.09亿,7.07亿,8.14%,16.16亿,2.91亿,0.0929995,,航天动力技术研究院
2022,60.991,1.5539,39.25,12.36,21.74%,1.44亿,17.88%,9.53,4.9345,42.2861,4.1186,PE；PB,12.90亿,6.34亿,11.68%,15.33亿,2.94亿,0.079,,航天动力技术研究院
2021,95.347,1.5539,61.36,10.15,17.58%,1.22亿,18.28%,8.67,9.3938,77.6709,7.0773,PE；PB,5.75亿,5.09亿,12.05%,13.48亿,2.37亿,0.068,,航天动力技术研究院
2020,112.378,1.5539,72.32,8.63,8.37%,1.03亿,4.54%,7.94,13.0218,88.1951,9.1083,PE；PB,6.66亿,4.03亿,11.98%,12.34亿,2.02亿,,,航天动力技术研究院
2019,,,,7.97,19.23%,9894.75万,27.69%,5.99,,,,PE；PB,3.76亿,3.19亿,12.42%,6.99亿,1.91亿,,,航天动力技术研究院
2018,,,,6.68,25.65%,7749.15万,25.29%,5.19,,,,PE；PB,3.47亿,2.30亿,11.60%,6.04亿,1.90亿,,,航天动力技术研究院
2017,,,,5.32,37.11%,6184.80万,90.93%,4.55,,,,PE；PB,3.14亿,1.62亿,11.63%,5.31亿,1.39亿,,,航天动力技术研究院
2016,,,,3.88,False,3239.34万,False,5.82,,,,PE；PB,3.17亿,1.12亿,8.35%,4.22亿,1.42亿,,,航天动力技术研究院
