报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,49.191,1.0304,47.74,0.405222,124.18%,-302.81万,84.91%,3.83,121.3927,,12.4648,PE；PB,8934.51万,-2.25亿,-8.08%,3.92亿,4248.75万,,,程家明
2026-03-31,49.191,1.0304,47.74,0.405222,124.18%,-302.81万,84.91%,3.83,30.3482,,12.4648,PE；PB,8934.51万,-2.25亿,-8.08%,3.92亿,4248.75万,,,程家明
2025,37.177,1.0304,36.08,1.43,-6.74%,-6765.35万,16.13%,3.8,25.9979,,9.4947,PE；PB,1.16亿,-2.22亿,-47.34%,3.90亿,5009.46万,,,程家明
2024,16.218,1.0304,15.74,1.53,2.38%,-8066.38万,-18.74%,4.23,10.6,,3.721,PE；PB,1.16亿,-1.54亿,-53.07%,4.34亿,6539.31万,,,程家明
2023,12.667,0.736,17.21,1.49,4.13%,-6793.60万,14.12%,5.11,8.5013,,3.3679,PE；PB,1.17亿,-7382.64万,-46.79%,5.24亿,7643.07万,0.0,,程家明
2022,8.707,0.736,11.83,1.44,-8.39%,-7910.48万,-73.43%,8.09,6.0465,,1.4623,PE；PB,1.42亿,-589.04万,-56.91%,5.95亿,4340.66万,,,程家明
2021,13.204,0.736,17.94,1.57,-18.70%,-4561.13万,-238.89%,9.11,8.4102,,1.9693,PE；PB,2.39亿,7321.43万,-29.46%,6.72亿,5571.50万,0.2,,程家明
2020,15.787,0.736,21.45,1.93,-3.84%,3284.03万,-36.71%,9.91,8.1798,47.6667,2.1645,PE；PB,3.81亿,1.34亿,17.04%,7.30亿,3654.82万,0.25,,程家明
2019,,,,2.0,1.13%,5188.83万,22.92%,9.7,,,,PE；PB,5.93亿,1.23亿,25.90%,7.14亿,2722.23万,,,程家明
2018,,,,1.98,33.12%,4221.38万,35.50%,3.8,,,,PE；PB,4602.21万,9096.55万,21.31%,2.10亿,3009.73万,,,程家明
2017,,,,1.49,87.10%,3115.34万,575.81%,2.78,,,,PE；PB,5609.60万,5959.07万,20.93%,1.45亿,5127.63万,,,程家明
2016,,,,0.795546,False,460.98万,False,2.73,,,,PE；PB,878.44万,3498.76万,5.79%,8999.13万,5260.34万,,,程家明
