报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,1264.734,28.3509,44.61,26.12,-55.23%,1.65亿,-61.69%,8.39,48.4201,743.5,5.317,PE；PB,146.87亿,114.55亿,6.33%,258.96亿,133.49亿,0.405,40%: 最新年度营业收入下滑；最新年度净利润同比下降,中国航空工业集团有限公司
2026-03-31,1264.734,28.3509,44.61,26.12,-55.23%,1.65亿,-61.69%,8.39,12.105,743.5,5.317,PE；PB,146.87亿,114.55亿,6.33%,258.96亿,133.49亿,0.405,,中国航空工业集团有限公司
2025,1534.098,27.557,55.67,446.56,4.25%,35.18亿,3.65%,8.31,3.4354,44.1825,6.6992,PE；PB,96.60亿,112.90亿,7.93%,256.67亿,113.32亿,0.4,,中国航空工业集团有限公司
2024,1374.268,27.557,49.87,428.37,-7.37%,33.94亿,12.86%,6.2,3.2081,40.5447,8.0435,PE；PB,98.92亿,90.22亿,7.97%,190.51亿,136.01亿,0.4,,中国航空工业集团有限公司
2023,804.994,19.6053,41.06,462.48,11.18%,30.07亿,30.47%,5.48,1.7406,37.6697,7.4927,PE；PB,155.72亿,72.52亿,6.51%,162.58亿,116.50亿,0.4,,中国航空工业集团有限公司
2022,794.019,19.6054,40.5,415.98,19.93%,23.05亿,34.55%,6.55,1.9088,48.2143,6.1832,PE；PB,224.98亿,51.69亿,5.56%,138.13亿,121.72亿,0.35,,中国航空工业集团有限公司
2021,653.842,14.0039,46.69,346.86,24.79%,17.13亿,15.73%,5.82,1.885,53.6667,8.0223,PE；PB,217.95亿,35.75亿,4.98%,123.23亿,92.96亿,0.3,,中国航空工业集团有限公司
2020,534.529,14.0039,38.17,273.16,14.96%,14.80亿,68.63%,7.25,1.9568,50.2237,5.2648,PE；PB,126.32亿,26.68亿,5.43%,108.35亿,77.78亿,0.15,,中国航空工业集团有限公司
2019,215.1,14.0039,15.36,237.61,17.91%,8.78亿,18.10%,6.2,0.9053,24.381,2.4774,PE；PB,75.68亿,12.34亿,3.71%,93.23亿,104.86亿,,,中国航空工业集团有限公司
2018,188.206,13.9722,13.47,201.51,3.56%,7.43亿,5.16%,5.61,0.934,25.4151,2.4011,PE；PB,93.15亿,3.81亿,3.70%,82.04亿,97.71亿,,,中国航空工业集团有限公司
2017,,,16.96,194.59,8.82%,7.07亿,25.58%,5.11,,33.2549,3.319,PE；PB,92.47亿,-3.63亿,3.62%,73.07亿,79.20亿,,,中国航空工业集团有限公司
2016,,,9.37,178.81,-31.96%,5.63亿,354.90%,1.27,,23.425,7.378,PE；PB,47.04亿,-10.69亿,1.69%,48.83亿,82.88亿,,,中国航空工业集团有限公司
2015,,,7.51,16.97,-32.89%,-2.21亿,-56.98%,1.14,,,6.5877,PE；PB,1.54亿,-5.24亿,-19.99%,5.11亿,3.77亿,,,中国航空工业集团有限公司
2014,,,5.21,25.28,-20.83%,-1.41亿,-895.53%,1.76,,,2.9602,PE；PB,2.30亿,-3.03亿,-6.85%,8.10亿,5.16亿,,,中国航空工业集团有限公司
2013,,,2.44,31.87,6.14%,1768.09万,149.01%,2.17,,48.8,1.1244,PE；PB,3.00亿,-1.63亿,1.31%,9.85亿,4.93亿,,,中国航空工业集团有限公司
2012,,,2.67,30.03,-18.81%,-3607.27万,81.71%,2.12,,,1.2594,PE；PB,3.73亿,-1.80亿,-1.44%,9.43亿,4.89亿,,,中国航空工业集团有限公司
2011,,,3.99,36.99,19.83%,-1.97亿,-621.31%,2.22,,,1.7973,PE；PB,3.36亿,-1.44亿,-5.65%,9.86亿,6.38亿,,,中国航空工业集团有限公司
2010,,,6.22,30.87,96.12%,3783.39万,17.79%,2.8,,47.8462,2.2214,PE；PB,3.58亿,5353.12万,2.25%,12.08亿,6.21亿,,,中国航空工业集团有限公司
