报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,584.876,27.8115,21.03,70.02,-17.02%,2.46亿,-14.73%,8.1,8.353,237.0913,2.5963,PE；PB,92.05亿,52.00亿,3.52%,225.31亿,205.60亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,中国航空工业集团有限公司
2026-03-31,584.876,27.8115,21.03,70.02,-17.02%,2.46亿,-14.73%,8.1,2.0882,237.0913,2.5963,PE；PB,92.05亿,52.00亿,3.52%,225.31亿,205.60亿,,,中国航空工业集团有限公司
2025,706.006,27.8174,25.38,410.14,-5.10%,11.51亿,12.49%,7.99,1.7214,61.1714,3.1765,PE；PB,108.32亿,49.54亿,2.81%,222.08亿,195.94亿,0.12,,中国航空工业集团有限公司
2024,781.669,27.8174,28.1,432.16,7.23%,10.23亿,18.87%,7.56,1.8087,76.1105,3.7169,PE；PB,180.69亿,42.56亿,2.37%,210.24亿,226.92亿,0.1,,中国航空工业集团有限公司
2023,613.81,27.6865,22.17,403.01,7.01%,8.61亿,64.41%,7.03,1.5231,71.401,3.1536,PE；PB,194.45亿,35.75亿,2.14%,195.45亿,234.33亿,0.1,,中国航空工业集团有限公司
2022,695.485,27.6865,25.12,376.6,15.17%,5.24亿,-19.79%,5.83,1.8467,132.8398,4.3087,PE；PB,264.84亿,30.36亿,1.39%,161.35亿,262.49亿,0.08499999999999999,,中国航空工业集团有限公司
2021,994.222,27.6865,35.91,327.0,-2.34%,6.53亿,-16.01%,5.69,3.0404,152.2901,6.3111,PE；PB,67.84亿,27.77亿,2.00%,157.42亿,248.58亿,0.08499999999999999,,中国航空工业集团有限公司
2020,995.883,27.6865,35.97,334.84,4.38%,7.77亿,-27.65%,5.53,2.9742,128.0983,6.5045,PE；PB,135.65亿,24.26亿,2.32%,153.06亿,201.22亿,0.12,,中国航空工业集团有限公司
2019,441.6,27.6865,15.95,320.79,-4.15%,10.74亿,92.55%,6.29,1.3766,41.0977,2.5358,PE；PB,132.52亿,23.22亿,3.36%,174.91亿,221.47亿,0.1,,中国航空工业集团有限公司
2018,354.664,27.6865,12.81,334.68,7.69%,5.58亿,18.38%,5.8,1.0597,63.5417,2.2086,PE；PB,86.91亿,18.38亿,1.52%,193.13亿,136.05亿,0.08499999999999999,,中国航空工业集团有限公司
2017,,,16.25,310.79,18.98%,4.71亿,14.10%,5.68,,95.4198,2.8609,PE；PB,63.32亿,15.76亿,1.53%,176.48亿,131.35亿,0.05,,中国航空工业集团有限公司
2016,,,20.39,261.22,8.32%,4.13亿,3.27%,5.55,,136.6622,3.6739,PE；PB,68.07亿,12.89亿,1.74%,177.03亿,127.23亿,0.1,,中国航空工业集团有限公司
2015,,,23.62,241.16,13.76%,4.00亿,13.68%,5.51,,159.4868,4.2868,PE；PB,62.27亿,11.89亿,1.91%,169.42亿,132.96亿,0.1,,中国航空工业集团有限公司
2014,,,18.02,211.98,22.63%,3.52亿,0.30%,4.49,,135.8974,4.0134,PE；PB,28.34亿,10.84亿,1.77%,129.18亿,135.00亿,0.015,,中国航空工业集团有限公司
2013,,,9.06,172.86,10.89%,3.51亿,39.34%,4.36,,68.5325,2.078,PE；PB,54.60亿,8.02亿,2.12%,123.34亿,137.01亿,0.1,,中国航空工业集团有限公司
2012,,,7.82,155.88,18.56%,2.52亿,-34.87%,4.32,,82.4025,1.8102,PE；PB,43.18亿,7.52亿,1.69%,121.99亿,127.12亿,,,中国航空工业集团有限公司
2011,,,6.82,131.47,-15.85%,3.87亿,11.89%,3.8,,46.8085,1.7947,PE；PB,54.59亿,10.75亿,1.50%,123.83亿,119.57亿,,,中国航空工业集团有限公司
2010,,,11.41,105.34,28.09%,3.46亿,9.47%,3.75,,81.5,3.0427,PE；PB,40.11亿,2.92亿,3.58%,99.71亿,77.44亿,0.06999999999999999,,中国航空工业集团有限公司
