报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,295.119,4.5543,64.8,16.14,10.09%,5223.21万,12.18%,14.62,18.2849,589.0909,4.4323,PE；PB,7.27亿,33.08亿,4.35%,76.74亿,24.16亿,,,航天江南集团有限公司
2026-03-31,295.119,4.5543,64.8,16.14,10.09%,5223.21万,12.18%,14.62,4.5712,589.0909,4.4323,PE；PB,7.27亿,33.08亿,4.35%,76.74亿,24.16亿,,,航天江南集团有限公司
2025,229.029,4.5687,50.13,58.2,15.82%,1.83亿,-47.32%,14.5,3.9352,125.325,3.4572,PE；PB,15.42亿,32.56亿,4.04%,76.04亿,24.91亿,0.22999999999999998,,航天江南集团有限公司
2024,220.805,4.5687,48.33,50.25,-19.08%,3.47亿,-53.75%,14.15,4.3941,63.5921,3.4155,PE；PB,27.73亿,32.05亿,8.04%,75.03亿,18.51亿,0.38,,航天江南集团有限公司
2023,214.651,4.5266,47.42,62.1,3.16%,7.50亿,35.11%,13.75,3.4565,28.7394,3.4487,PE；PB,34.08亿,30.82亿,13.98%,72.81亿,10.63亿,0.37,,航天江南集团有限公司
2022,294.455,4.5266,65.05,60.2,16.96%,5.55亿,13.59%,12.56,4.8913,52.8862,5.1791,PE；PB,21.88亿,26.06亿,10.82%,65.78亿,10.46亿,0.2,,航天江南集团有限公司
2021,352.681,4.29,82.21,51.47,19.43%,4.89亿,12.78%,11.58,6.8522,73.4018,7.0993,PE；PB,25.00亿,22.09亿,11.21%,60.28亿,9.94亿,0.2,,航天江南集团有限公司
2020,272.758,4.29,63.58,42.18,19.38%,4.34亿,7.80%,7.94,6.4665,62.9505,8.0076,PE；PB,8.36亿,18.86亿,12.07%,41.19亿,6.26亿,0.15,,航天江南集团有限公司
2019,110.682,4.29,25.8,35.34,24.69%,4.02亿,12.06%,7.07,3.1319,27.4468,3.6492,PE；PB,9.39亿,15.81亿,12.98%,36.77亿,4.97亿,0.15,,航天江南集团有限公司
2018,88.717,4.29,20.68,28.34,8.50%,3.59亿,15.27%,6.27,3.1305,24.619,3.2982,PE；PB,8.00亿,13.03亿,14.25%,31.86亿,3.70亿,0.25,,航天江南集团有限公司
2017,,,21.55,26.12,15.77%,3.11亿,19.28%,5.53,,29.5205,3.8969,PE；PB,9.36亿,11.04亿,13.22%,28.30亿,3.28亿,0.25,,航天江南集团有限公司
2016,,,23.82,22.56,20.44%,2.61亿,11.90%,5.02,,39.0492,4.745,PE；PB,8.57亿,9.44亿,12.93%,25.87亿,2.94亿,0.18,,航天江南集团有限公司
2015,,,24.39,18.73,16.77%,2.33亿,14.70%,4.57,,45.1667,5.337,PE；PB,8.16亿,7.97亿,13.74%,23.33亿,3.20亿,0.2,,航天江南集团有限公司
2014,,,13.58,16.04,17.03%,2.03亿,15.80%,5.41,,28.8936,2.5102,PE；PB,5.16亿,7.61亿,13.20%,21.34亿,3.44亿,0.2,,航天江南集团有限公司
2013,,,9.33,13.71,25.29%,1.76亿,14.37%,4.96,,17.6038,1.881,PE；PB,4.60亿,6.58亿,13.17%,19.84亿,3.61亿,0.15,,航天江南集团有限公司
2012,,,7.93,10.94,27.20%,1.54亿,12.73%,4.57,,16.8723,1.7352,PE；PB,3.92亿,5.62亿,15.40%,18.23亿,4.09亿,0.1,,航天江南集团有限公司
2011,,,8.95,8.6,26.96%,1.36亿,15.97%,4.2,,21.8293,2.131,PE；PB,3.80亿,4.68亿,17.66%,16.93亿,3.74亿,0.1,,航天江南集团有限公司
2010,,,8.89,6.78,15.93%,1.17亿,13.92%,3.89,,24.6944,2.2853,PE；PB,5.56亿,3.87亿,19.26%,15.77亿,2.96亿,0.1,,航天江南集团有限公司
