报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-11,149.878,5.8273,25.72,3.15,2.99%,112.16万,17.03%,5.87,47.5803,13536.8421,4.3816,PE；PB,12.30亿,4.11亿,0.47%,34.57亿,7.67亿,0.033,,北方光电集团有限公司
2026-03-31,149.878,5.8273,25.72,3.15,2.99%,112.16万,17.03%,5.87,11.8951,13536.8421,4.3816,PE；PB,12.30亿,4.11亿,0.47%,34.57亿,7.67亿,0.033,,北方光电集团有限公司
2025,96.97,5.0876,19.06,24.41,88.20%,5108.02万,124.78%,5.86,3.9726,201.2672,3.2526,PE；PB,10.76亿,4.10亿,2.14%,34.52亿,5.36亿,,,北方光电集团有限公司
2024,52.504,5.0876,10.32,12.97,-41.06%,-2.06亿,-397.95%,4.62,4.0481,,2.2338,PE；PB,4.37亿,3.62亿,-15.89%,23.49亿,6.06亿,0.056999999999999995,,北方光电集团有限公司
2023,57.795,5.0876,11.36,22.01,-12.43%,6917.06万,-2.60%,4.99,2.6259,83.5294,2.2766,PE；PB,5.73亿,5.98亿,3.14%,25.40亿,4.49亿,0.056999999999999995,,北方光电集团有限公司
2022,56.371,5.0876,11.08,25.13,-24.12%,7101.51万,13.64%,4.9,2.2432,79.3696,2.2612,PE；PB,11.53亿,5.63亿,2.83%,24.94亿,4.63亿,0.05,,北方光电集团有限公司
2021,80.384,5.0876,15.8,33.12,32.90%,6248.88万,20.40%,4.81,2.4271,128.6645,3.2848,PE；PB,17.36亿,5.20亿,1.89%,24.46亿,5.21亿,0.033,,北方光电集团有限公司
2020,56.421,5.0876,11.09,24.92,6.87%,5190.01万,-16.22%,4.72,2.2641,108.7255,2.3496,PE；PB,21.15亿,4.77亿,2.08%,24.00亿,4.00亿,0.037,,北方光电集团有限公司
2019,56.472,5.0876,11.1,23.32,-3.74%,6194.81万,6.89%,4.65,2.4216,92.5,2.3871,PE；PB,12.29亿,4.46亿,2.66%,23.67亿,3.59亿,0.034999999999999996,,北方光电集团有限公司
2018,48.485,5.0876,9.53,24.22,28.43%,5795.29万,30.51%,4.56,2.0019,86.6364,2.0899,PE；PB,7.85亿,4.04亿,2.39%,23.22亿,3.90亿,0.028000000000000004,,北方光电集团有限公司
2017,,,17.84,18.86,-14.71%,4440.66万,49.98%,4.48,,198.2222,3.9821,PE；PB,9.25亿,3.62亿,2.35%,22.90亿,4.64亿,0.018,,北方光电集团有限公司
2016,,,20.99,22.11,-19.49%,2960.92万,-37.33%,4.41,,349.8333,4.7596,PE；PB,8.57亿,3.29亿,1.38%,22.60亿,6.64亿,0.06,,北方光电集团有限公司
2015,,,28.04,27.47,49.61%,4724.25万,-23.61%,4.41,,254.9091,6.3583,PE；PB,16.50亿,3.30亿,1.75%,22.59亿,4.48亿,0.0,,北方光电集团有限公司
2014,,,17.38,18.36,5.34%,6184.54万,137.18%,4.72,,57.9333,3.6822,PE；PB,5.08亿,2.87亿,3.38%,10.03亿,4.66亿,,,北方光电集团有限公司
2013,,,10.38,17.43,-7.64%,-1.66亿,-5616.48%,4.41,,,2.3537,PE；PB,5.67亿,2.25亿,-9.60%,9.39亿,3.48亿,,,北方光电集团有限公司
2012,,,9.42,18.87,-3.80%,301.52万,-87.00%,4.78,,942.0,1.9707,PE；PB,4.29亿,3.91亿,-0.80%,10.23亿,4.88亿,0.05,,北方光电集团有限公司
2011,,,13.14,19.62,8.42%,2318.75万,-73.61%,4.59,,119.4545,2.8627,PE；PB,2.64亿,3.99亿,0.59%,10.01亿,4.70亿,,,北方光电集团有限公司
2010,,,20.83,18.09,6.98%,8786.33万,4.64%,4.46,,49.5952,4.6704,PE；PB,2.87亿,3.77亿,5.21%,9.88亿,4.77亿,,,北方光电集团有限公司
