报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,39.469,3.7806,10.44,1.6283,18.18,0.36%,2641.05万,182.15%,4.92,5.18亿,-4.73亿,2.76%,20.23亿,3.65亿
2024,28.052,3.7806,7.42,1.1787,23.8,-15.02%,-5.39亿,-2479.49%,4.70,6.81亿,-4.99亿,-22.90%,17.86亿,1.12亿
2023,44.265,3.8491,11.5,1.5803,28.01,31.63%,2263.72万,114.24%,6.30,17.87亿,8761.27万,1.02%,24.33亿,1.33亿
2022,51.078,3.8491,13.27,2.4003,21.28,-17.72%,-1.59亿,-321.09%,6.14,16.20亿,7217.22万,-7.58%,23.67亿,1.43亿
2021,67.729,3.8992,17.37,2.6191,25.86,28.80%,7192.35万,-74.18%,7.22,15.32亿,4.59亿,2.76%,28.17亿,2.29亿
2020,34.9,1.7091,20.42,1.738,20.08,72.33%,2.79亿,105.66%,7.82,6.25亿,4.97亿,13.87%,13.36亿,1.65亿
2019,18.253,1.7091,10.68,1.5668,11.65,88.11%,1.35亿,108.05%,6.19,8.22亿,2.63亿,11.63%,10.59亿,1.27亿
2018,10.853,1.3155,8.25,1.7533,6.19,57.09%,6510.28万,46.07%,3.29,2.55亿,1.46亿,10.51%,4.33亿,8056.36万
2017,,,8.45,,3.94,46.57%,4457.02万,10.77%,5.30,2.51亿,1.02亿,11.31%,3.82亿,4125.44万
2016,,,,,2.69,23.35%,4023.70万,41.06%,2.83,5253.41万,7073.22万,14.96%,1.53亿,2704.00万
2015,,,,,2.18,20.79%,2852.53万,61.61%,2.08,1545.14万,3467.70万,13.08%,1.13亿,1835.66万
2014,,,,,1.81,52.43%,1765.12万,155.57%,1.36,2983.29万,905.55万,9.78%,6806.17万,1595.88万
2013,,,,,1.18,426.28%,690.65万,152.85%,0.82,1597.70万,-758.95万,5.83%,3441.05万,1328.05万
2012,,,,,0.225046,False,-1306.82万,False,0.65,1652.98万,-1449.60万,-58.07%,2750.40万,991.21万
