报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,81.938,1.2573,65.17,16.3876,3.75,-7.28%,-144.08万,88.24%,5.14,3.53亿,5230.18万,-0.38%,6.46亿,6357.37万
2024,25.65,1.2592,20.37,4.2049,6.1,-17.62%,-2898.73万,-325.69%,5.45,4.85亿,9182.21万,-4.76%,6.86亿,7306.19万
2023,20.138,1.2917,15.59,2.7214,7.4,8.40%,1284.37万,13.86%,6.07,6.82亿,1.59亿,1.74%,7.84亿,9883.45万
2022,16.857,1.2917,13.05,2.4681,6.83,2.95%,1128.06万,-80.81%,6.07,7.00亿,1.86亿,1.65%,7.84亿,1.06亿
2021,18.303,1.2917,14.17,2.7606,6.63,47.97%,5877.24万,-8.45%,6.26,7.58亿,2.15亿,8.86%,8.09亿,1.16亿
2020,17.257,1.2917,13.36,3.852,4.48,-6.64%,6419.37万,-24.19%,6.58,6.47亿,2.01亿,14.32%,8.50亿,7985.21万
2019,,,,,4.8,-7.20%,8467.15万,3.22%,4.36,2.66亿,1.43亿,17.64%,4.23亿,6185.60万
2018,,,,,5.17,-6.22%,8203.30万,-14.98%,3.49,1.18亿,6613.68万,15.86%,3.38亿,7397.96万
2017,,,,,5.52,57.78%,9648.17万,106.45%,3.59,5971.71万,1.12亿,17.49%,1.79亿,7542.64万
2016,,,,,3.5,False,4673.29万,False,2.26,1221.04万,5518.84万,13.37%,1.13亿,4540.75万
