报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,61.436,10.0714,6.1,16.25,6.33%,96.28万,-98.84%,6.86,3.7807,,0.8892,PE；PS,22.78亿,8.50亿,2.09%,94.09亿,11.09亿,,20%: 最新年度净利润同比下降,淄博蓝帆投资有限公司
2026-03-31,61.436,10.0714,6.1,16.25,6.33%,96.28万,-98.84%,6.86,0.9452,,0.8892,PE；PS,22.78亿,8.50亿,2.09%,94.09亿,11.09亿,,,淄博蓝帆投资有限公司
2025,56.399,10.0713,5.6,57.4,-8.21%,-7.59亿,-70.32%,6.93,0.9826,,0.8081,PE；PS,26.35亿,8.49亿,-13.91%,94.61亿,11.27亿,,,淄博蓝帆投资有限公司
2024,51.665,10.0711,5.13,62.53,26.91%,-4.46亿,21.60%,7.94,0.8262,,0.6461,PE；PS,23.42亿,16.95亿,-7.44%,100.67亿,12.28亿,,,淄博蓝帆投资有限公司
2023,67.274,10.071,6.68,49.27,0.54%,-5.68亿,-52.66%,9.29,1.3654,,0.7191,PE；PS,15.90亿,21.19亿,-11.54%,95.48亿,10.55亿,0.4,,淄博蓝帆投资有限公司
2022,74.421,10.0705,7.39,49.0,-39.56%,-3.72亿,-132.22%,10.29,1.5188,,0.7182,PE；PS,25.25亿,30.90亿,-7.60%,105.52亿,9.17亿,,,淄博蓝帆投资有限公司
2021,151.557,9.8095,15.45,81.09,3.04%,11.56亿,-34.28%,10.28,1.869,13.6726,1.5029,PE；PS,34.85亿,35.16亿,14.25%,105.36亿,11.25亿,0.4,,淄博蓝帆投资有限公司
2020,189.143,9.6403,19.62,78.69,126.42%,17.58亿,258.66%,9.58,2.4036,10.7802,2.048,PE；PS,48.15亿,27.63亿,22.40%,98.17亿,7.69亿,0.1,,淄博蓝帆投资有限公司
2019,108.164,9.6403,11.22,34.76,31.00%,4.90亿,41.41%,8.75,3.1117,22.0,1.2823,PE；PS,22.46亿,11.97亿,14.95%,84.63亿,4.16亿,0.04,,淄博蓝帆投资有限公司
2018,67.678,4.9436,13.69,26.53,68.35%,3.47亿,72.61%,8.09,2.551,29.1277,1.6922,PE；PS,18.93亿,7.72亿,13.39%,78.00亿,4.22亿,0.2,,淄博蓝帆投资有限公司
2017,,,11.11,15.76,22.28%,2.01亿,10.93%,2.88,,27.0976,3.8576,PE；PS,2.39亿,5.64亿,12.82%,14.28亿,2.47亿,0.2,,淄博蓝帆投资有限公司
2016,,,10.91,12.89,-14.59%,1.81亿,6.38%,2.63,,29.4865,4.1483,PE；PS,2.89亿,4.67亿,13.99%,13.00亿,1.84亿,0.4,,淄博蓝帆投资有限公司
2015,,,12.32,15.09,-1.70%,1.70亿,175.86%,4.78,,35.2,2.5774,PE；PS,2.69亿,3.90亿,11.14%,11.84亿,1.59亿,0.2,,淄博蓝帆投资有限公司
2014,,,7.48,15.35,14.97%,6170.19万,31.35%,4.34,,28.7692,1.7235,PE；PS,3.01亿,2.75亿,4.02%,10.46亿,1.99亿,0.0625,,淄博蓝帆投资有限公司
2013,,,5.35,13.35,0.14%,4697.42万,-8.25%,4.1,,26.75,1.3049,PE；PS,2.91亿,2.28亿,3.52%,9.84亿,2.16亿,0.1,,淄博蓝帆投资有限公司
2012,,,3.63,13.33,42.81%,5119.74万,76.17%,4.01,,17.2857,0.9052,PE；PS,2.91亿,2.09亿,3.84%,9.62亿,2.42亿,0.05,,淄博蓝帆投资有限公司
2011,,,4.6,9.34,50.22%,2906.18万,-27.95%,7.64,,38.3333,0.6021,PE；PS,2.82亿,1.67亿,3.11%,9.17亿,1.78亿,0.2,,淄博蓝帆投资有限公司
2010,,,5.23,6.22,30.11%,4033.44万,-39.39%,11.3,,14.5278,0.4628,PE；PS,4.83亿,1.57亿,6.49%,9.04亿,7236.84万,,,淄博蓝帆投资有限公司
