报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,26.364,2.1861,12.06,2.84,3.82%,3207.38万,39.80%,4.86,9.2831,82.0967,2.4815,PE；PS,7.41亿,2.75亿,11.24%,10.41亿,5767.67万,0.13,,潘伟潮
2026-03-31,26.364,2.1861,12.06,2.84,3.82%,3207.38万,39.80%,4.86,2.3208,82.0967,2.4815,PE；PS,7.41亿,2.75亿,11.24%,10.41亿,5767.67万,0.13,,潘伟潮
2025,28.728,2.1747,13.21,9.86,0.23%,8199.91万,33.63%,4.7,2.9136,35.0398,2.8106,PE；PS,7.06亿,2.43亿,8.14%,10.03亿,7684.99万,0.28,,潘伟潮
2024,31.385,2.169,14.47,9.84,11.28%,6136.42万,78.55%,4.58,3.1895,51.185,3.1594,PE；PS,7.64亿,2.29亿,5.91%,9.77亿,9619.03万,0.281075,,潘伟潮
2023,23.166,2.147,10.79,8.84,-16.98%,3436.73万,206.21%,4.8,2.6206,67.5642,2.2479,PE；PS,6.78亿,2.34亿,3.53%,10.24亿,8661.57万,0.01,,潘伟潮
2022,23.03,2.1463,10.73,10.65,-41.51%,-3235.88万,-464.86%,4.71,2.1624,,2.2781,PE；PS,6.55亿,2.04亿,-3.58%,9.99亿,1.11亿,0.01,,潘伟潮
2021,29.623,1.905,15.55,18.21,36.23%,886.88万,-87.36%,4.92,1.6267,388.75,3.1606,PE；PS,5.37亿,2.38亿,-0.02%,10.47亿,2.09亿,0.1999749,,潘伟潮
2020,38.7,1.898,20.39,13.37,51.27%,7016.17万,125.86%,3.44,2.8945,55.1081,5.9273,PE；PS,3.27亿,2.74亿,5.08%,6.55亿,2.26亿,0.0219927,,潘伟潮
2019,26.583,1.888,14.08,8.84,14.01%,3106.41万,29.35%,2.99,3.0071,88.0,4.709,PE；PS,3.17亿,2.12亿,3.38%,5.68亿,9321.95万,0.017,,潘伟潮
2018,17.275,1.888,9.15,7.75,-10.56%,2401.59万,34.61%,2.81,2.229,70.3846,3.2562,PE；PS,2.97亿,1.88亿,2.84%,5.32亿,8736.64万,0.027000000000000003,,潘伟潮
2017,,,21.11,8.67,12.45%,1784.07万,-77.84%,2.71,,234.5556,7.7897,PE；PS,1.50亿,1.73亿,2.02%,5.14亿,8143.32万,0.2,,潘伟潮
2016,,,26.78,7.71,22.52%,8052.07万,60.44%,8.58,,48.6909,3.1212,PE；PS,3.20亿,1.72亿,10.45%,5.06亿,7562.62万,,,潘伟潮
2015,,,,6.29,38.03%,5018.88万,10.69%,5.08,,,,PE；PS,9022.14万,1.09亿,7.98%,2.25亿,4003.17万,,,潘伟潮
2014,,,,4.56,19.66%,4534.00万,28.92%,4.27,,,,PE；PS,1.01亿,7777.26万,9.95%,1.89亿,3001.18万,,,潘伟潮
2013,,,,3.81,17.73%,3516.84万,22.69%,2.91,,,,PE；PS,4314.11万,4006.60万,9.23%,1.22亿,3912.03万,,,潘伟潮
2012,,,,3.23,38.80%,2866.44万,28.79%,2.18,,,,PE；PS,4196.30万,1263.94万,8.86%,9156.21万,2632.31万,,,潘伟潮
2011,,,,2.33,False,2225.73万,False,3.0,,,,PE；PS,1914.59万,2685.15万,9.55%,6289.77万,2137.59万,,,潘伟潮
