报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,21.909,2.8904,7.58,1.55,-9.26%,-509.03万,35.71%,0.6,14.1348,,12.6333,PE；PS,6547.82万,-2.65亿,-3.20%,1.76亿,1.14亿,,20%: 最新年度营业收入下滑,李平
2026-03-31,21.909,2.8904,7.58,1.55,-9.26%,-509.03万,35.71%,0.6,3.5337,,12.6333,PE；PS,6547.82万,-2.65亿,-3.20%,1.76亿,1.14亿,,,李平
2025,18.007,2.8904,6.23,6.01,-0.35%,-1.02亿,46.66%,0.61,2.9962,,10.2131,PE；PS,4835.35万,-2.60亿,-16.84%,1.81亿,1.39亿,,,李平
2024,12.722,2.9247,4.35,6.03,0.42%,-1.91亿,-29.34%,0.97,2.1098,,4.4845,PE；PS,7252.70万,-1.58亿,-31.61%,2.84亿,1.89亿,,,李平
2023,14.887,2.9247,5.09,6.0,10.03%,-1.47亿,-906.35%,1.6,2.4812,,3.1812,PE；PS,1.18亿,3244.06万,-24.54%,4.74亿,2.68亿,,,李平
2022,18.133,2.9247,6.2,5.45,3.40%,-1464.87万,35.64%,2.11,3.3272,,2.9384,PE；PS,1.49亿,1.80亿,-2.74%,6.21亿,2.89亿,,,李平
2021,16.123,2.2518,7.16,5.27,-50.82%,-2276.20万,-123.21%,2.16,3.0594,,3.3148,PE；PS,1.73亿,1.95亿,-4.37%,6.36亿,2.17亿,0.15,,李平
2020,16.241,1.69,9.61,10.72,118.11%,9806.76万,249.60%,3.09,1.515,28.0502,3.11,PE；PS,3.25亿,2.51亿,9.16%,7.01亿,1.18亿,0.05,,李平
2019,8.84,1.3,6.8,4.92,2.47%,2805.16万,-28.53%,3.34,1.7967,40.0,2.0359,PE；PS,2.34亿,1.70亿,5.12%,5.68亿,1.19亿,0.16,,李平
2018,5.24,1.0,5.24,4.8,-1.82%,3925.01万,-17.54%,4.28,1.0917,22.7826,1.2243,PE；PS,2.38亿,1.66亿,7.67%,5.60亿,1.01亿,0.145,,李平
2017,,,8.62,4.89,10.01%,4760.14万,-8.42%,5.32,,19.5909,1.6203,PE；PS,2.68亿,1.44亿,9.50%,5.38亿,1.05亿,,,李平
2016,,,,4.44,2.59%,5198.04万,1.44%,3.37,,,,PE；PS,9782.55万,1.26亿,11.71%,2.57亿,7867.58万,,,李平
2015,,,,4.33,-7.83%,5124.27万,-4.00%,2.94,,,,PE；PS,7868.83万,9878.53万,11.89%,2.23亿,6049.59万,,,李平
2014,,,,4.7,-8.03%,5338.02万,11.11%,2.79,,,,PE；PS,6608.89万,9314.79万,11.35%,2.11亿,6964.05万,,,李平
2013,,,,5.11,20.30%,4804.46万,34.33%,2.25,,,,PE；PS,5030.41万,5807.21万,9.41%,1.69亿,6117.99万,,,李平
2012,,,,4.25,False,3576.71万,False,1.62,,,,PE；PS,7905.68万,1521.23万,8.42%,1.21亿,5324.06万,,,李平
