报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,69.35,1.0777,64.35,4.05,37.32%,-1745.92万,39.70%,17.54,17.1235,,3.6688,PE；PS,4.03亿,4.66亿,-4.17%,19.28亿,8.32亿,0.2,,谭平涛
2026-03-31,69.35,1.0777,64.35,4.05,37.32%,-1745.92万,39.70%,17.54,4.2809,,3.6688,PE；PS,4.03亿,4.66亿,-4.17%,19.28亿,8.32亿,0.2,,谭平涛
2025,38.829,1.056,36.77,22.86,33.87%,1.18亿,76.39%,17.6,1.6986,32.2544,2.0892,PE；PS,5.23亿,4.84亿,5.26%,19.34亿,7.17亿,0.05,,谭平涛
2024,21.236,1.056,20.11,17.08,6.64%,6680.99万,-37.75%,16.84,1.2433,31.9206,1.1942,PE；PS,10.88亿,3.82亿,3.90%,18.03亿,5.08亿,0.1,,谭平涛
2023,26.791,1.056,25.37,16.02,34.71%,1.07亿,4.72%,16.61,1.6723,24.8725,1.5274,PE；PS,2.68亿,3.32亿,6.70%,17.54亿,2.75亿,0.13,,谭平涛
2022,37.245,1.056,35.27,11.89,38.12%,1.02亿,25.97%,15.65,3.1325,35.6263,2.2537,PE；PS,6.58亿,2.45亿,8.62%,16.53亿,2.66亿,0.1,,谭平涛
2021,,,,8.61,12.99%,8136.15万,54.67%,7.48,,,,PE；PS,2.36亿,1.63亿,9.45%,5.92亿,1.50亿,,,谭平涛
2020,,,,7.62,26.52%,5260.48万,-10.36%,6.45,,,,PE；PS,1.49亿,8895.26万,6.91%,5.11亿,1.21亿,,,谭平涛
2019,,,,6.02,40.94%,5868.70万,97.05%,5.78,,,,PE；PS,5592.40万,4127.59万,9.75%,4.58亿,1.27亿,,,谭平涛
2018,,,,4.27,11.51%,2978.25万,69.49%,5.04,,,,PE；PS,1002.03万,1731.12万,6.96%,3.99亿,1.31亿,,,谭平涛
2017,,,,3.83,False,1757.14万,False,4.67,,,,PE；PS,3453.87万,-973.20万,4.59%,3.70亿,1.21亿,,,谭平涛
