报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,19.837,0.5895,33.65,1.64,66.34%,929.48万,90.62%,18.91,12.0957,213.1096,1.7795,PE；PS,6.32亿,3.25亿,5.67%,11.15亿,1.38亿,0.5004425,,吴志敏
2026-03-31,19.837,0.5895,33.65,1.64,66.34%,929.48万,90.62%,18.91,3.0239,213.1096,1.7795,PE；PS,6.32亿,3.25亿,5.67%,11.15亿,1.38亿,0.5004425,,吴志敏
2025,21.77,0.5895,36.93,5.76,37.43%,-1622.04万,-2080.27%,19.45,3.7795,,1.8987,PE；PS,5.93亿,3.16亿,-2.82%,11.46亿,1.19亿,0.5,,吴志敏
2024,15.233,0.5895,25.84,4.19,9.98%,-74.40万,-101.17%,20.14,3.6356,,1.283,PE；PS,7.38亿,3.62亿,-1.49%,11.92亿,8680.00万,0.5015983,,吴志敏
2023,21.641,0.5895,36.71,3.81,-4.61%,6357.00万,-25.74%,21.59,5.6801,33.9907,1.7003,PE；PS,9.11亿,3.92亿,15.79%,12.84亿,8331.82万,0.5,,吴志敏
2022,22.979,0.5895,38.98,3.99,-3.71%,8560.22万,9.34%,20.95,5.7591,25.1484,1.8606,PE；PS,10.19亿,3.58亿,21.34%,12.35亿,6535.98万,0.25,,吴志敏
2021,,,,4.15,9.46%,7829.20万,-10.16%,10.62,,,,PE；PS,3.51亿,2.94亿,18.88%,4.69亿,3520.53万,,,吴志敏
2020,,,,3.79,19.78%,8714.95万,37.89%,8.85,,,,PE；PS,2.46亿,2.16亿,23.00%,3.91亿,4964.56万,,,吴志敏
2019,,,,3.16,22.50%,6320.38万,41.78%,6.88,,,,PE；PS,1.07亿,1.29亿,19.98%,3.04亿,5025.84万,,,吴志敏
2018,,,,2.58,7.58%,4457.79万,-28.11%,6.04,,,,PE；PS,6981.32万,1.34亿,17.26%,2.54亿,3234.29万,,,吴志敏
2017,,,,2.4,7.83%,6200.43万,23.94%,4.98,,,,PE；PS,5240.98万,9431.81万,25.83%,2.09亿,2798.86万,,,吴志敏
2016,,,,2.23,36.74%,5002.74万,64.27%,3.48,,,,PE；PS,4505.85万,3885.22万,22.48%,1.46亿,2713.29万,,,吴志敏
2015,,,,1.63,20.38%,3045.37万,28.44%,8.92,,,,PE；PS,580.81万,6088.59万,18.71%,8918.32万,1837.39万,,,吴志敏
2014,,,,1.35,False,2370.97万,False,10.87,,,,PE；PS,318.27万,8043.21万,17.53%,1.09亿,2041.52万,,,吴志敏
