报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,41.111,1.512,27.19,2.09,29.12%,682.74万,-37.44%,7.85,19.6703,543.8,3.4637,PE；PS,3.57亿,4.25亿,3.27%,12.12亿,1.92亿,0.29,20%: 最新年度净利润同比下降,重庆正川投资管理有限公司
2026-03-31,41.111,1.512,27.19,2.09,29.12%,682.74万,-37.44%,7.85,4.9176,543.8,3.4637,PE；PS,3.57亿,4.25亿,3.27%,12.12亿,1.92亿,0.29,,重庆正川投资管理有限公司
2025,28.834,1.512,19.07,6.64,-17.07%,1890.38万,-64.50%,7.81,4.3425,146.6923,2.4417,PE；PS,3.25亿,4.18亿,2.85%,12.05亿,2.30亿,0.246,,重庆正川投资管理有限公司
2024,23.829,1.512,15.76,8.01,-11.05%,5324.88万,32.24%,7.93,2.9749,45.0286,1.9874,PE；PS,2.49亿,4.37亿,6.65%,12.23亿,2.50亿,0.30000000000000004,,重庆正川投资管理有限公司
2023,28.395,1.512,18.78,9.01,13.12%,4026.77万,-37.83%,7.88,3.1515,69.5556,2.3832,PE；PS,4.38亿,4.30亿,4.47%,12.16亿,1.97亿,0.06,,重庆正川投资管理有限公司
2022,29.514,1.512,19.52,7.96,-0.06%,6477.06万,-39.24%,7.67,3.7078,45.3953,2.545,PE；PS,3.71亿,4.00亿,8.13%,11.84亿,2.09亿,0.308,,重庆正川投资管理有限公司
2021,48.384,1.512,32.0,7.97,58.70%,1.07亿,100.95%,7.55,6.0708,45.0704,4.2384,PE；PS,6.47亿,3.83亿,13.38%,11.66亿,1.91亿,0.036,,重庆正川投资管理有限公司
2020,103.149,1.512,68.22,5.02,-3.67%,5305.05万,-13.11%,6.88,20.5476,194.9143,9.9157,PE；PS,2.69亿,2.86亿,10.57%,10.40亿,1.51亿,0.324,,重庆正川投资管理有限公司
2019,24.54,1.512,16.23,5.21,-12.54%,6105.67万,-26.23%,6.85,4.7102,40.575,2.3693,PE；PS,3.68亿,2.86亿,11.72%,10.36亿,1.46亿,0.08,,重庆正川投资管理有限公司
2018,16.297,1.08,15.09,5.96,17.12%,8276.66万,0.72%,6.53,2.7344,27.4364,2.3109,PE；PS,3.87亿,2.42亿,13.89%,9.87亿,1.18亿,0.45999999999999996,,重庆正川投资管理有限公司
2017,,,17.99,5.09,8.23%,8217.84万,16.55%,8.83,,27.6769,2.0374,PE；PS,4.33亿,2.14亿,16.16%,9.54亿,1.08亿,,,重庆正川投资管理有限公司
2016,,,,4.7,-2.02%,7051.13万,16.17%,6.36,,,,PE；PS,7681.32万,1.39亿,15.00%,5.15亿,7328.78万,,,重庆正川投资管理有限公司
2015,,,,4.8,10.01%,6069.90万,-11.92%,5.69,,,,PE；PS,6447.52万,9242.26万,12.65%,4.61亿,7376.51万,,,重庆正川投资管理有限公司
2014,,,,4.36,7.45%,6891.31万,25.89%,5.43,,,,PE；PS,9165.34万,7798.83万,15.80%,4.40亿,8179.12万,,,重庆正川投资管理有限公司
2013,,,,4.06,False,5473.89万,False,4.95,,,,PE；PS,6328.85万,4598.10万,13.49%,4.01亿,6984.60万,,,重庆正川投资管理有限公司
