报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,49.876,4.2886,11.63,6.02,-4.33%,493.02万,-73.94%,12.26,8.285,1011.3043,0.9486,PE；PS,38.96亿,30.82亿,0.86%,54.18亿,6.97亿,0.35,40%: 最新年度营业收入下滑；最新年度净利润同比下降,中红普林集团有限公司
2026-03-31,49.876,4.2886,11.63,6.02,-4.33%,493.02万,-73.94%,12.26,2.0713,1011.3043,0.9486,PE；PS,38.96亿,30.82亿,0.86%,54.18亿,6.97亿,0.35,,中红普林集团有限公司
2025,47.776,3.9001,12.25,23.73,-3.40%,-1.12亿,-28.98%,12.27,2.0133,,0.9984,PE；PS,30.89亿,30.77亿,-4.91%,54.22亿,6.24亿,0.25,,中红普林集团有限公司
2024,43.642,3.9001,11.19,24.57,16.69%,-8712.89万,33.42%,14.04,1.7762,,0.797,PE；PS,23.25亿,32.87亿,-3.49%,56.21亿,5.76亿,0.5,,中红普林集团有限公司
2023,39.811,3.0001,13.27,21.05,33.87%,-1.31亿,-295.57%,14.79,1.8913,,0.8972,PE；PS,23.15亿,35.68亿,-6.06%,59.15亿,5.05亿,0.7,,中红普林集团有限公司
2022,19.334,1.6667,11.6,15.73,-67.97%,6691.60万,-97.14%,20.4,1.2291,68.2353,0.5686,PE；PS,30.27亿,39.09亿,4.26%,61.33亿,4.22亿,3.0,,中红普林集团有限公司
2021,42.968,1.6667,25.78,49.09,2.74%,23.42亿,-12.07%,39.32,0.8753,3.0258,0.6556,PE；PS,44.09亿,43.54亿,47.70%,65.54亿,4.64亿,1.5,,中红普林集团有限公司
2020,,,,47.78,308.13%,26.64亿,2883.80%,20.45,,,,PE；PS,15.57亿,22.83亿,55.74%,25.56亿,3.18亿,,,中红普林集团有限公司
2019,,,,11.71,21.01%,8926.60万,57.52%,3.74,,,,PE；PS,7097.65万,2.25亿,7.81%,4.68亿,1.54亿,,,中红普林集团有限公司
2018,,,,9.68,1.72%,5666.94万,-12.83%,3.03,,,,PE；PS,3173.59万,1.45亿,5.77%,3.76亿,1.86亿,,,中红普林集团有限公司
2017,,,,9.51,33.95%,6501.05万,70.12%,2.57,,,,PE；PS,6610.28万,9436.80万,6.85%,3.20亿,9979.73万,,,中红普林集团有限公司
2016,,,,7.1,17.55%,3821.47万,-9.69%,2.05,,,,PE；PS,6643.75万,3576.86万,5.38%,2.55亿,1.02亿,,,中红普林集团有限公司
2015,,,,6.04,3.25%,4231.34万,69.82%,3.86,,,,PE；PS,5383.04万,5129.41万,6.57%,1.91亿,1.03亿,,,中红普林集团有限公司
2014,,,,5.85,6.95%,2491.72万,729.28%,3.0,,,,PE；PS,9244.50万,4579.22万,4.30%,1.51亿,7517.19万,,,中红普林集团有限公司
2013,,,,5.47,False,300.47万,False,2.5,,,,PE；PS,2788.62万,2296.36万,0.54%,1.26亿,1.02亿,,,中红普林集团有限公司
