报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,72.834,2.3056,31.59,5.71,-7.62%,7355.89万,-18.55%,23.67,12.7555,98.7188,1.3346,PE；PS,24.12亿,29.76亿,12.54%,56.00亿,5.39亿,0.6,40%: 最新年度营业收入下滑；最新年度净利润同比下降,HKSCC NOMINEES LIMITED
2026-03-31,72.834,2.3056,31.59,5.71,-7.62%,7355.89万,-18.55%,23.67,3.1889,98.7188,1.3346,PE；PS,24.12亿,29.76亿,12.54%,56.00亿,5.39亿,0.6,,HKSCC NOMINEES LIMITED
2025,102.37,2.3319,43.9,24.73,-8.33%,2.51亿,-40.30%,23.52,4.1395,40.6481,1.8665,PE；PS,25.27亿,29.03亿,8.42%,56.05亿,5.23亿,1.0,,HKSCC NOMINEES LIMITED
2024,101.893,1.7148,59.42,26.98,1.64%,4.20亿,1.04%,23.91,3.7766,33.0111,2.4852,PE；PS,27.26亿,28.65亿,13.95%,59.17亿,4.91亿,1.4,,HKSCC NOMINEES LIMITED
2023,130.441,1.7413,74.91,26.54,24.59%,4.16亿,130.58%,32.95,4.9149,42.8057,2.2734,PE；PS,27.61亿,27.29亿,15.53%,60.17亿,5.26亿,0.4,,HKSCC NOMINEES LIMITED
2022,118.098,1.7582,67.17,21.3,20.56%,1.80亿,-48.76%,31.67,5.5445,64.5865,2.1209,PE；PS,25.51亿,23.70亿,8.93%,59.02亿,4.85亿,0.7,,HKSCC NOMINEES LIMITED
2021,152.365,1.7721,85.98,17.67,32.61%,3.52亿,53.10%,32.5,8.6228,42.99,2.6455,PE；PS,29.12亿,23.10亿,19.65%,60.60亿,3.55亿,0.5,,HKSCC NOMINEES LIMITED
2020,109.253,1.7785,61.43,13.32,-16.95%,2.30亿,-37.95%,30.99,8.2022,47.2538,1.9823,PE；PS,31.66亿,19.57亿,16.99%,57.34亿,2.55亿,0.7,,HKSCC NOMINEES LIMITED
2019,108.382,1.7785,60.94,16.04,2.94%,3.71亿,-10.56%,30.67,6.757,26.8458,1.987,PE；PS,32.31亿,18.47亿,23.46%,56.53亿,2.40亿,,,HKSCC NOMINEES LIMITED
2018,,,,15.58,15.06%,4.15亿,11.31%,22.57,,,,PE；PS,14.43亿,15.58亿,29.20%,38.35亿,1.98亿,,,HKSCC NOMINEES LIMITED
2017,,,,13.54,57.27%,3.72亿,22.08%,20.0,,,,PE；PS,17.97亿,11.79亿,29.53%,33.85亿,1.75亿,,,HKSCC NOMINEES LIMITED
2016,,,,8.61,False,3.05亿,False,18.14,,,,PE；PS,20.10亿,8.95亿,36.07%,29.86亿,1.18亿,,,HKSCC NOMINEES LIMITED
2011,,,,2.16,47.45%,8165.95万,47.80%,2.29,,,,PE；PS,1.24亿,1.36亿,37.84%,2.75亿,4410.24万,,,HKSCC NOMINEES LIMITED
2010,,,,1.46,31.10%,5525.17万,76.17%,1.61,,,,PE；PS,6604.50万,5662.29万,37.75%,1.93亿,2927.11万,,,HKSCC NOMINEES LIMITED
