报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,38.529,1.3467,28.61,1.38,11.13%,-2443.33万,15.14%,9.55,27.9196,,2.9958,PE；PS,3.77亿,1.17亿,-17.34%,13.00亿,2.60亿,,,顾小舟
2026-03-31,38.529,1.3467,28.61,1.38,11.13%,-2443.33万,15.14%,9.55,6.9799,,2.9958,PE；PS,3.77亿,1.17亿,-17.34%,13.00亿,2.60亿,,,顾小舟
2025,58.829,1.3459,43.71,7.74,3.24%,1145.19万,-45.50%,9.75,7.6006,485.6667,4.4831,PE；PS,3.92亿,1.41亿,1.37%,13.26亿,2.29亿,0.08,,顾小舟
2024,53.731,1.3396,40.11,7.5,10.54%,2101.22万,-63.68%,10.15,7.1641,250.6875,3.9517,PE；PS,3.94亿,1.40亿,2.71%,13.80亿,2.30亿,0.3,,顾小舟
2023,82.084,1.3334,61.56,6.78,52.29%,5785.44万,167.04%,10.3,12.1068,143.1628,5.9767,PE；PS,5.78亿,1.62亿,8.96%,13.95亿,2.00亿,,,顾小舟
2022,86.658,1.3334,64.99,4.45,28.30%,2166.50万,-62.02%,9.51,19.4737,406.1875,6.8339,PE；PS,6.74亿,1.12亿,5.64%,12.82亿,1.80亿,0.19,,顾小舟
2021,49.802,1.3334,37.35,3.47,31.82%,5703.71万,208.16%,9.36,14.3522,67.9091,3.9904,PE；PS,8.13亿,1.17亿,17.22%,12.59亿,9723.75万,,,顾小舟
2020,,,,2.63,-11.58%,1850.89万,-65.02%,5.34,,,,PE；PS,1.77亿,6458.33万,7.86%,5.45亿,1.01亿,,,顾小舟
2019,,,,2.98,91.48%,5290.86万,1012.36%,18.86,,,,PE；PS,1.62亿,955.97万,18.56%,5.21亿,9427.27万,,,顾小舟
2018,,,,1.56,19.46%,-579.91万,-37.84%,16.0,,,,PE；PS,1.53亿,-4334.89万,-3.12%,4.34亿,9064.87万,,,顾小舟
2017,,,,1.3,False,-420.70万,False,9.92,,,,PE；PS,8547.96万,-3754.98万,-2.44%,2.39亿,6696.19万,,,顾小舟
