报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,43.529,0.8387,51.9,0.78584,-14.22%,2112.22万,64.77%,35.14,55.3917,207.6,1.4769,PE；PS,16.91亿,22.03亿,26.88%,29.47亿,4163.69万,,20%: 最新年度营业收入下滑,绍兴闰康生物医药股权投资合伙企业(有限合伙)
2026-03-31,43.529,0.8387,51.9,0.78584,-14.22%,2112.22万,64.77%,35.14,13.8479,207.6,1.4769,PE；PS,16.91亿,22.03亿,26.88%,29.47亿,4163.69万,,,绍兴闰康生物医药股权投资合伙企业(有限合伙)
2025,38.819,0.5667,68.5,3.39,-3.02%,-4107.85万,-1952.18%,34.92,11.451,,1.9616,PE；PS,15.80亿,21.82亿,-12.12%,29.29亿,5150.23万,3.4,,绍兴闰康生物医药股权投资合伙企业(有限合伙)
2024,24.673,0.5862,42.09,3.5,-13.29%,-200.17万,99.46%,57.36,7.0494,,0.7338,PE；PS,19.48亿,25.09亿,-0.57%,32.51亿,6704.48万,,,绍兴闰康生物医药股权投资合伙企业(有限合伙)
2023,20.482,0.5862,34.94,4.03,-92.72%,-3.74亿,-120.45%,58.09,5.0824,,0.6015,PE；PS,24.64亿,25.11亿,-92.72%,34.05亿,9385.99万,,,绍兴闰康生物医药股权投资合伙企业(有限合伙)
2022,32.927,0.5862,56.17,55.35,94.95%,18.28亿,53.19%,64.45,0.5949,1.8015,0.8715,PE；PS,28.07亿,28.84亿,33.03%,37.78亿,2.36亿,10.0,,绍兴闰康生物医药股权投资合伙企业(有限合伙)
2021,47.963,0.5862,81.82,28.39,63.19%,11.93亿,45.59%,43.27,1.6894,4.0187,1.8909,PE；PS,19.11亿,16.43亿,42.03%,25.36亿,2.50亿,5.5,,绍兴闰康生物医药股权投资合伙企业(有限合伙)
2020,65.027,0.5862,110.93,17.4,502.39%,8.20亿,878.52%,28.39,3.7372,7.9349,3.9074,PE；PS,14.37亿,7.72亿,47.11%,16.64亿,1.63亿,3.0,,绍兴闰康生物医药股权投资合伙企业(有限合伙)
2019,19.327,0.5862,32.97,2.89,25.18%,8375.62万,31.23%,17.41,6.6875,17.8216,1.8937,PE；PS,8.29亿,1.38亿,29.00%,10.21亿,1897.89万,,,绍兴闰康生物医药股权投资合伙企业(有限合伙)
2018,,,,2.31,23.18%,6382.46万,49.58%,7.37,,,,PE；PS,2.12亿,6281.49万,27.67%,3.24亿,1402.07万,,,绍兴闰康生物医药股权投资合伙企业(有限合伙)
2017,,,,1.87,45.02%,4266.84万,410.34%,5.92,,,,PE；PS,2172.42万,544.26万,22.78%,2.60亿,1793.58万,,,绍兴闰康生物医药股权投资合伙企业(有限合伙)
2016,,,,1.29,False,836.08万,False,5.73,,,,PE；PS,1240.46万,2876.10万,6.47%,2.52亿,1540.80万,,,绍兴闰康生物医药股权投资合伙企业(有限合伙)
