报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,349.488,7.8572,44.48,11.29,0.34%,4.42亿,1.02%,12.07,30.9555,79.0756,3.6852,PE；PS,24.23亿,70.65亿,39.16%,94.87亿,10.81亿,1.2,,西藏新产业投资管理有限公司
2026-03-31,349.488,7.8572,44.48,11.29,0.34%,4.42亿,1.02%,12.07,7.7389,79.0756,3.6852,PE；PS,24.23亿,70.65亿,39.16%,94.87亿,10.81亿,1.2,,西藏新产业投资管理有限公司
2025,430.889,7.8572,54.84,45.77,0.91%,16.20亿,-11.39%,11.64,9.4142,26.5942,4.7113,PE；PS,22.64亿,66.23亿,35.40%,91.45亿,10.40亿,1.3,,西藏新产业投资管理有限公司
2024,530.597,7.8572,67.53,45.35,15.41%,18.28亿,10.57%,10.92,11.7,29.019,6.1841,PE；PS,26.43亿,60.24亿,40.32%,85.77亿,11.98亿,1.0,,西藏新产业投资管理有限公司
2023,578.356,7.8613,73.57,39.3,28.97%,16.54亿,24.53%,9.6,14.7164,34.9435,7.6635,PE；PS,31.28亿,49.81亿,42.08%,75.44亿,9.17亿,0.7,,西藏新产业投资管理有限公司
2022,366.584,7.8666,46.6,30.47,19.70%,13.28亿,36.38%,8.14,12.031,27.5625,5.7248,PE；PS,32.97亿,38.74亿,43.58%,63.99亿,8.39亿,0.6,,西藏新产业投资管理有限公司
2021,166.466,4.1235,40.37,25.45,15.97%,9.74亿,3.68%,7.13,6.5409,32.504,5.662,PE；PS,34.24亿,31.09亿,38.25%,56.12亿,6.45亿,1.0,,西藏新产业投资管理有限公司
2020,260.049,4.116,63.18,21.95,30.53%,9.39亿,21.56%,11.65,11.8473,50.4754,5.4232,PE；PS,33.75亿,26.44亿,42.79%,48.04亿,4.59亿,1.5,,西藏新产业投资管理有限公司
2019,,,,16.82,21.54%,7.73亿,11.33%,8.47,,,,PE；PS,19.80亿,23.44亿,45.95%,31.39亿,2.37亿,,,西藏新产业投资管理有限公司
2018,,,,13.84,21.31%,6.94亿,28.95%,6.39,,,,PE；PS,14.31亿,15.71亿,50.16%,23.66亿,1.94亿,,,西藏新产业投资管理有限公司
2017,,,,11.41,23.64%,5.38亿,19.15%,4.78,,,,PE；PS,10.82亿,9.94亿,47.19%,17.72亿,1.43亿,,,西藏新产业投资管理有限公司
2016,,,,9.23,26.08%,4.52亿,81.32%,3.83,,,,PE；PS,8.99亿,6.94亿,48.96%,14.19亿,1.22亿,,,西藏新产业投资管理有限公司
2015,,,,7.32,34.19%,2.49亿,-1.48%,2.76,,,,PE；PS,5.06亿,3.43亿,34.05%,10.23亿,1.13亿,,,西藏新产业投资管理有限公司
2014,,,,5.45,44.21%,2.53亿,79.00%,5.76,,,,PE；PS,2.51亿,3.74亿,46.38%,6.11亿,8925.67万,,,西藏新产业投资管理有限公司
2013,,,,3.78,46.51%,1.41亿,88.03%,3.57,,,,PE；PS,2.09亿,1.67亿,37.36%,3.79亿,7549.92万,,,西藏新产业投资管理有限公司
2012,,,,2.58,False,7512.86万,False,2.34,,,,PE；PS,1.61亿,5075.89万,29.11%,2.48亿,8107.09万,,,西藏新产业投资管理有限公司
