报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,43.492,5.1227,8.49,5.7,20.46%,3715.45万,0.52%,4.57,7.6302,121.2857,1.8578,PE；PB,18.19亿,8.01亿,6.71%,24.96亿,7.38亿,0.15,,中谷粮油集团有限公司
2026-03-31,43.492,5.1227,8.49,5.7,20.46%,3715.45万,0.52%,4.57,1.9075,121.2857,1.8578,PE；PB,18.19亿,8.01亿,6.71%,24.96亿,7.38亿,0.15,,中谷粮油集团有限公司
2025,55.171,5.1227,10.77,30.63,15.48%,2.33亿,-0.25%,4.49,1.8012,23.413,2.3987,PE；PB,21.97亿,7.64亿,7.84%,24.57亿,6.60亿,0.15,,中谷粮油集团有限公司
2024,52.405,5.1227,10.23,26.52,9.84%,2.34亿,7.34%,4.18,1.9761,22.2391,2.4474,PE；PB,21.78亿,6.20亿,8.79%,22.94亿,5.52亿,0.15,,中谷粮油集团有限公司
2023,53.481,5.1227,10.44,24.14,-10.51%,2.18亿,29.03%,3.87,2.2155,24.8571,2.6977,PE；PB,17.41亿,4.72亿,9.29%,21.38亿,4.96亿,0.2,,中谷粮油集团有限公司
2022,72.076,5.1227,14.07,26.98,24.36%,1.69亿,4.47%,3.64,2.6715,42.6364,3.8654,PE；PB,14.50亿,3.73亿,6.61%,20.17亿,4.64亿,0.15,,中谷粮油集团有限公司
2021,93.592,5.1227,18.27,21.7,6.30%,1.61亿,25.12%,3.46,4.313,49.3784,5.2803,PE；PB,15.99亿,2.94亿,7.60%,19.13亿,5.18亿,,,中谷粮油集团有限公司
2020,,,,20.41,4.85%,1.29亿,47.75%,3.17,,,,PE；PB,10.70亿,1.43亿,6.47%,13.88亿,3.14亿,,,中谷粮油集团有限公司
2019,,,,19.47,17.48%,8735.01万,61.74%,2.84,,,,PE；PB,9.19亿,1149.53万,4.47%,11.68亿,3.93亿,,,中谷粮油集团有限公司
2018,,,,16.57,52.56%,5400.57万,-0.78%,2.7,,,,PE；PB,7.56亿,1019.08万,3.24%,9.70亿,3.05亿,,,中谷粮油集团有限公司
2017,,,,10.86,False,5443.09万,False,2.57,,,,PE；PB,4.42亿,-3120.90万,4.99%,9.25亿,2.75亿,,,中谷粮油集团有限公司
