报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,65.038,6.2476,10.41,10.19,12.92%,5740.51万,-34.41%,6.95,6.3825,115.6667,1.4978,PE；PB,36.16亿,33.66亿,5.95%,44.80亿,45.31亿,,20%: 最新年度净利润同比下降,上海同杨实业有限公司
2026-03-31,65.038,6.2476,10.41,10.19,12.92%,5740.51万,-34.41%,6.95,1.5956,115.6667,1.4978,PE；PB,36.16亿,33.66亿,5.95%,44.80亿,45.31亿,,,上海同杨实业有限公司
2025,82.156,6.2476,13.15,44.42,6.44%,2.72亿,-32.91%,6.77,1.8495,29.8864,1.9424,PE；PB,36.27亿,33.09亿,6.49%,43.61亿,45.38亿,0.2,,上海同杨实业有限公司
2024,52.792,6.2476,8.45,41.73,-26.44%,4.06亿,6.51%,6.53,1.2651,13.0,1.294,PE；PB,24.81亿,31.61亿,9.88%,42.10亿,48.70亿,0.2,,上海同杨实业有限公司
2023,55.354,6.2476,8.86,56.73,43.88%,3.81亿,8.23%,6.13,0.9757,14.5246,1.4454,PE；PB,22.04亿,28.80亿,7.08%,38.80亿,32.05亿,0.16999999999999998,,上海同杨实业有限公司
2022,52.48,6.2476,8.4,39.43,-35.71%,3.52亿,-38.97%,5.69,1.331,15.0,1.4763,PE；PB,44.64亿,26.04亿,9.41%,35.99亿,27.91亿,0.27999999999999997,,上海同杨实业有限公司
2021,46.045,6.2476,7.37,61.32,-2.70%,5.77亿,-3.16%,5.42,0.7509,8.0109,1.3598,PE；PB,29.38亿,24.97亿,10.59%,34.33亿,32.53亿,0.32,,上海同杨实业有限公司
2020,44.858,6.2476,7.18,63.03,-0.76%,5.96亿,-1.84%,4.86,0.7117,7.5579,1.4774,PE；PB,34.74亿,21.46亿,13.82%,33.27亿,49.98亿,0.33999999999999997,,上海同杨实业有限公司
2019,48.606,6.2476,7.78,63.51,93.41%,6.07亿,101.56%,4.47,0.7653,8.0206,1.7405,PE；PB,34.58亿,17.71亿,15.09%,35.73亿,56.18亿,0.15,,上海同杨实业有限公司
2018,36.611,6.2476,5.86,32.84,-9.46%,3.01亿,18.11%,3.66,1.1148,12.2083,1.6011,PE；PB,39.33亿,13.04亿,11.50%,30.14亿,53.84亿,0.13,,上海同杨实业有限公司
2017,,,7.76,36.27,14.86%,2.55亿,40.44%,3.31,,18.9268,2.3444,PE；PB,13.25亿,10.97亿,8.33%,28.97亿,53.59亿,0.1,,上海同杨实业有限公司
2016,,,7.37,31.58,-3.35%,1.82亿,13.33%,3.06,,25.4138,2.4085,PE；PB,10.89亿,9.18亿,9.51%,27.91亿,55.12亿,0.1,,上海同杨实业有限公司
2015,,,9.48,32.67,-20.75%,1.60亿,-11.99%,2.86,,36.4615,3.3147,PE；PB,8.70亿,8.10亿,7.05%,31.21亿,57.91亿,0.1,,上海同杨实业有限公司
2014,,,6.79,41.23,11.25%,1.82亿,13.39%,2.71,,23.4138,2.5055,PE；PB,8.81亿,7.23亿,6.52%,24.08亿,40.88亿,0.08,,上海同杨实业有限公司
2013,,,4.42,37.06,59.19%,1.61亿,38.90%,2.46,,17.0,1.7967,PE；PB,10.43亿,6.01亿,5.66%,22.69亿,40.44亿,0.02,,上海同杨实业有限公司
2012,,,3.33,23.28,15.59%,1.16亿,1.69%,2.25,,17.5263,1.48,PE；PB,11.38亿,4.60亿,6.81%,21.52亿,41.85亿,0.02,,上海同杨实业有限公司
2011,,,3.37,20.14,4.04%,1.14亿,18.73%,2.08,,18.7222,1.6202,PE；PB,11.82亿,3.65亿,8.22%,20.09亿,40.82亿,,,上海同杨实业有限公司
2010,,,4.76,19.36,12.07%,9575.88万,16.59%,1.91,,31.7333,2.4921,PE；PB,12.76亿,2.56亿,7.55%,15.16亿,21.17亿,0.05,,上海同杨实业有限公司
