报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,83.655,5.0425,16.59,3.21,-40.07%,3022.09万,-78.33%,14.8,26.0607,276.5,1.1209,PE；PS,27.68亿,26.52亿,9.35%,74.63亿,10.29亿,0.073,40%: 最新年度营业收入下滑；最新年度净利润同比下降,华润医药控股有限公司
2026-03-31,83.655,5.0425,16.59,3.21,-40.07%,3022.09万,-78.33%,14.8,6.5152,276.5,1.1209,PE；PS,27.68亿,26.52亿,9.35%,74.63亿,10.29亿,0.073,,华润医药控股有限公司
2025,113.456,5.0425,22.5,20.59,18.69%,1.13亿,-71.61%,14.75,5.5102,102.2727,1.5254,PE；PS,31.23亿,26.22亿,5.47%,74.39亿,9.96亿,0.31,,华润医药控股有限公司
2024,150.166,5.0425,29.78,17.35,-34.58%,3.97亿,67.18%,14.85,8.6551,37.6962,2.0054,PE；PS,34.99亿,26.65亿,22.86%,74.88亿,9.95亿,0.45999999999999996,,华润医药控股有限公司
2023,164.638,5.0425,32.65,26.52,-3.87%,2.37亿,-45.06%,14.52,6.2081,69.4681,2.2486,PE；PS,53.24亿,25.00亿,9.36%,73.21亿,5.57亿,0.2,,华润医药控股有限公司
2022,180.35,5.1163,35.25,27.59,4.08%,4.32亿,25.45%,14.25,6.5368,40.9884,2.4737,PE；PS,47.26亿,23.64亿,16.15%,72.85亿,6.67亿,0.15,,华润医药控股有限公司
2021,159.418,4.3332,36.79,26.51,5.47%,3.45亿,32.48%,13.35,6.0135,46.5696,2.7558,PE；PS,42.84亿,20.26亿,13.52%,69.20亿,6.77亿,0.065,,华润医药控股有限公司
2020,139.182,4.3332,32.12,25.13,-8.98%,2.60亿,-38.97%,9.48,5.5385,52.6557,3.3882,PE；PS,7.54亿,17.35亿,10.95%,41.92亿,6.89亿,0.15,,华润医药控股有限公司
2019,129.086,4.3332,29.79,27.61,15.64%,4.26亿,-9.17%,9.03,4.6753,29.79,3.299,PE；PS,5.69亿,15.55亿,16.01%,39.89亿,6.21亿,0.1526006,,华润医药控股有限公司
2018,102.676,4.0108,25.6,23.88,63.47%,4.69亿,31.57%,8.69,4.2997,23.0631,2.9459,PE；PS,11.93亿,12.30亿,20.32%,37.71亿,6.04亿,0.15,,华润医药控股有限公司
2017,,,28.27,14.61,54.29%,3.57亿,31.08%,6.05,,31.764,4.6727,PE；PS,5.02亿,8.66亿,24.99%,24.84亿,5.18亿,0.1,,华润医药控股有限公司
2016,,,35.41,9.47,74.27%,2.72亿,79.21%,7.83,,34.7157,4.5223,PE；PS,4.22亿,5.65亿,29.32%,21.32亿,2.89亿,0.2,,华润医药控股有限公司
2015,,,24.37,5.43,24.07%,1.52亿,45.71%,7.01,,36.9242,3.4765,PE；PS,6.98亿,3.66亿,30.75%,19.08亿,2.14亿,0.6,,华润医药控股有限公司
2014,,,12.42,4.38,78.49%,1.04亿,26.43%,11.32,,9.0657,1.0972,PE；PS,3.46亿,2.73亿,26.31%,9.24亿,1.28亿,0.5,,华润医药控股有限公司
2013,,,9.86,2.45,7.93%,8240.31万,9.66%,10.45,,9.0459,0.9435,PE；PS,3.99亿,2.07亿,33.58%,8.47亿,1.16亿,0.5,,华润医药控股有限公司
2012,,,7.06,2.27,15.52%,7514.62万,15.19%,9.92,,6.6604,0.7117,PE；PS,5.21亿,1.72亿,33.07%,7.52亿,8933.93万,0.25,,华润医药控股有限公司
2011,,,,1.97,38.71%,6523.41万,30.53%,4.63,,,,PE；PS,7819.48万,1.23亿,33.16%,2.63亿,8545.95万,,,华润医药控股有限公司
2010,,,,1.42,18.46%,4997.65万,58.76%,3.48,,,,PE；PS,4699.77万,6458.12万,35.24%,1.97亿,7932.13万,,,华润医药控股有限公司
