报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,189.203,15.9935,11.83,4.44,-3.98%,1.11亿,4082.41%,4.63,42.6133,170.9538,2.5551,PE；PS,9.70亿,33.20亿,25.78%,78.13亿,5.62亿,0.03,20%: 最新年度营业收入下滑,全国社保基金一一八组合
2026-03-31,189.203,15.9935,11.83,4.44,-3.98%,1.11亿,4082.41%,4.63,10.6533,170.9538,2.5551,PE；PS,9.70亿,33.20亿,25.78%,78.13亿,5.62亿,0.03,,全国社保基金一一八组合
2025,174.009,15.9935,10.88,24.18,-14.29%,1.78亿,25.03%,5.39,7.1964,97.9298,2.0186,PE；PS,13.53亿,28.63亿,5.18%,95.36亿,5.74亿,0.01,,全国社保基金一一八组合
2024,193.525,16.0735,12.04,28.21,-31.41%,1.42亿,-66.10%,5.9,6.8602,135.4331,2.0407,PE；PS,37.64亿,30.29亿,6.18%,115.08亿,7.53亿,0.01,,全国社保基金一一八组合
2023,376.255,16.0724,23.41,41.14,-19.12%,4.19亿,-42.44%,5.82,9.1457,89.3171,4.0223,PE；PS,43.65亿,29.03亿,12.43%,113.95亿,10.35亿,0.01,,全国社保基金一一八组合
2022,640.536,16.0134,40.0,50.86,46.89%,7.29亿,70.35%,5.65,12.5941,87.9894,7.0796,PE；PS,38.73亿,24.99亿,18.45%,109.90亿,9.96亿,0.027000000000000003,,全国社保基金一一八组合
2021,864.503,15.4624,55.91,34.63,17.82%,4.28亿,-57.36%,5.3,24.964,205.0238,10.5491,PE；PS,34.43亿,18.14亿,17.37%,99.99亿,8.74亿,0.05,,全国社保基金一一八组合
2020,589.301,15.3744,38.33,29.39,162.13%,10.03亿,606.60%,3.6,20.0511,58.8064,10.6472,PE；PS,19.62亿,14.78亿,41.21%,78.48亿,4.84亿,0.02,,全国社保基金一一八组合
2019,495.517,15.3744,32.23,11.21,27.55%,1.42亿,-86.43%,3.16,44.2031,349.1874,10.1994,PE；PS,23.81亿,5.10亿,17.31%,56.66亿,3.13亿,0.03,,全国社保基金一一八组合
2018,291.499,15.3744,18.96,8.79,31.54%,10.46亿,294.77%,2.98,33.1626,27.8619,6.3624,PE；PS,24.84亿,4.35亿,120.89%,52.56亿,2.36亿,,,全国社保基金一一八组合
2017,,,18.11,6.68,13.07%,-5.37亿,-862.34%,1.97,,,9.1929,PE；PS,12.11亿,-6.12亿,-83.54%,35.57亿,2.11亿,,,全国社保基金一一八组合
2016,,,10.82,5.91,-41.25%,7045.87万,108.38%,2.09,,216.4,5.177,PE；PS,14.23亿,-7452.97万,5.08%,35.24亿,1.55亿,,,全国社保基金一一八组合
2015,,,13.08,10.06,39.92%,-8.41亿,-686.30%,1.63,,,8.0245,PE；PS,10.32亿,-1.45亿,-91.91%,30.24亿,1.45亿,0.05,,全国社保基金一一八组合
2014,,,6.67,7.19,23.31%,1.43亿,199.47%,12.32,,66.7,0.5414,PE；PS,5.84亿,7.08亿,13.45%,32.12亿,1.56亿,0.05,,全国社保基金一一八组合
2013,,,4.95,5.83,8.47%,4789.31万,-79.43%,15.24,,24.75,0.3248,PE；PS,12.30亿,5.64亿,0.84%,29.38亿,3.68亿,0.25,,全国社保基金一一八组合
2012,,,4.71,5.38,13.45%,2.33亿,12.17%,16.21,,3.6512,0.2906,PE；PS,14.23亿,5.69亿,41.92%,31.70亿,1.97亿,0.3,,全国社保基金一一八组合
2011,,,4.76,4.74,32.06%,2.08亿,34.40%,18.09,,4.1391,0.2631,PE；PS,19.94亿,3.96亿,43.80%,27.13亿,6456.26万,0.3,,全国社保基金一一八组合
2010,,,9.22,3.59,50.04%,1.54亿,102.30%,25.51,,6.8806,0.3614,PE；PS,23.40亿,2.51亿,43.04%,25.51亿,3697.19万,,,全国社保基金一一八组合
