报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,18.689,1.232,15.17,0.008988,-74.05%,-2238.73万,-27.34%,8.74,2079.328,,1.7357,PE；PS,1.49亿,-1.89亿,-2490.80%,10.77亿,3258.14万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,张良斌
2026-03-31,18.689,1.232,15.17,0.008988,-74.05%,-2238.73万,-27.34%,8.74,519.832,,1.7357,PE；PS,1.49亿,-1.89亿,-2490.80%,10.77亿,3258.14万,,,张良斌
2025,24.923,1.232,20.23,1.13,39.70%,-1.78亿,-90.70%,8.92,22.0558,,2.2679,PE；PS,1.93亿,-1.67亿,-158.10%,10.99亿,1633.20万,,,张良斌
2024,14.932,1.232,12.12,0.808027,-39.96%,-9358.32万,-31.83%,10.37,18.4796,,1.1688,PE；PS,2.79亿,1174.18万,-115.72%,12.78亿,3492.55万,,,张良斌
2023,25.045,0.88,28.46,1.35,-57.74%,-7099.03万,-270.88%,11.13,18.5519,,2.5571,PE；PS,2.46亿,1.05亿,-52.75%,13.71亿,2197.60万,0.2,,张良斌
2022,26.946,0.88,30.62,3.18,-18.81%,4154.43万,-49.62%,16.59,8.4736,90.0588,1.8457,PE；PS,5.65亿,1.94亿,13.04%,14.60亿,3195.08万,0.5,,张良斌
2021,46.798,0.88,53.18,3.92,-33.41%,8246.02万,-46.79%,16.61,11.9383,48.3455,3.2017,PE；PS,6.94亿,2.00亿,21.02%,14.61亿,2797.76万,,,张良斌
2020,,,,5.89,777.27%,1.55亿,914.07%,3.67,,,,PE；PS,1.28亿,1.26亿,26.31%,2.43亿,3325.05万,,,张良斌
2019,,,,0.671513,False,-1903.77万,32.04%,-2.17,,,,PE；PS,1668.19万,-1.58亿,-28.35%,-1.08亿,1842.36万,,,张良斌
2018,,,,0.0,False,-2801.31万,14.23%,-1.79,,,,PE；PS,367.47万,-1.39亿,False,-8934.21万,288.72万,,,张良斌
2017,,,,0.0,False,-3266.16万,False,-1.23,,,,PE；PS,22.99万,-1.11亿,False,-6132.89万,106.19万,,,张良斌
