报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,104.763,5.1229,20.45,20.82,90.17%,1.33亿,549.24%,3.16,5.0318,78.6538,6.4715,PE；PB,1.91亿,-3.64亿,6.99%,16.81亿,6.75亿,,,平潭永荣致胜投资有限公司
2026-03-31,104.763,5.1229,20.45,20.82,90.17%,1.33亿,549.24%,3.16,1.258,78.6538,6.4715,PE；PB,1.91亿,-3.64亿,6.99%,16.81亿,6.75亿,,,平潭永荣致胜投资有限公司
2025,53.548,5.1538,10.39,54.21,-8.04%,-3.33亿,-1411.34%,2.87,0.9878,,3.6202,PE；PB,3.52亿,-4.96亿,-6.56%,15.20亿,9.87亿,,,平潭永荣致胜投资有限公司
2024,46.678,5.1865,9.0,58.95,-21.45%,2542.16万,107.54%,3.44,0.7918,180.0,2.6163,PE；PB,7.35亿,-1.63亿,0.54%,18.43亿,5.01亿,,,平潭永荣致胜投资有限公司
2023,53.058,5.1865,10.23,75.05,6.29%,-3.37亿,-168.52%,3.5,0.707,,2.9229,PE；PB,12.06亿,-1.89亿,-4.96%,19.61亿,5.97亿,0.4,,平潭永荣致胜投资有限公司
2022,67.684,5.0852,13.31,70.61,81.58%,4.92亿,2605.67%,4.45,0.9586,13.8646,2.991,PE；PB,7.62亿,3.56亿,9.13%,24.88亿,10.96亿,,,平潭永荣致胜投资有限公司
2021,32.52,5.1052,6.37,38.88,68.58%,1819.45万,106.92%,3.74,0.8364,159.25,1.7032,PE；PB,7.62亿,-1.36亿,0.31%,21.94亿,4.95亿,,,平潭永荣致胜投资有限公司
2020,25.205,5.4675,4.61,22.9,-19.78%,-2.63亿,-16.48%,3.73,1.1007,,1.2359,PE；PB,2.69亿,-1.47亿,-11.52%,19.04亿,6.41亿,,,平潭永荣致胜投资有限公司
2019,71.187,5.4675,13.02,28.55,-23.47%,-2.26亿,-218.33%,3.94,2.4934,,3.3046,PE；PB,3.20亿,1.16亿,-8.00%,21.68亿,6.41亿,0.02,,平潭永荣致胜投资有限公司
2018,51.337,5.4325,9.45,37.3,69.65%,1.91亿,-13.20%,4.35,1.3763,27.0,2.1724,PE；PB,2.04亿,3.55亿,5.08%,23.90亿,10.95亿,0.061,,平潭永荣致胜投资有限公司
2017,,,14.63,21.99,60.10%,2.20亿,647.76%,3.87,,34.8333,3.7804,PE；PB,9032.33万,2.13亿,9.77%,21.04亿,18.15亿,,,平潭永荣致胜投资有限公司
2016,,,10.75,13.73,-14.92%,2937.43万,108.34%,3.76,,179.1667,2.859,PE；PB,1.88亿,358.96万,1.63%,18.49亿,4.25亿,,,平潭永荣致胜投资有限公司
2015,,,12.1,16.14,-29.33%,-3.52亿,-735.94%,3.68,,,3.288,PE；PB,4.23亿,-2391.14万,-25.36%,18.02亿,4.91亿,0.024,,平潭永荣致胜投资有限公司
2014,,,10.24,22.84,3.94%,5539.59万,0.99%,3.13,,64.0,3.2716,PE；PB,2.37亿,3.37亿,2.32%,11.24亿,6.82亿,0.033,,平潭永荣致胜投资有限公司
2013,,,7.68,21.98,-14.89%,5485.32万,-39.09%,4.16,,48.0,1.8462,PE；PB,1.81亿,2.96亿,2.45%,10.71亿,5.54亿,0.05500000000000001,,平潭永荣致胜投资有限公司
2012,,,8.43,25.82,-23.47%,9005.86万,-1.65%,3.96,,19.6047,2.1288,PE；PB,3.00亿,2.61亿,3.44%,10.23亿,3.67亿,,,平潭永荣致胜投资有限公司
2011,,,,33.74,11.42%,9156.64万,6.14%,2.3,,,,PE；PB,3.09亿,1.79亿,2.69%,4.57亿,2.49亿,,,平潭永荣致胜投资有限公司
2010,,,,30.28,76.62%,8626.84万,40.91%,1.96,,,,PE；PB,2.14亿,1.22亿,2.84%,3.93亿,2.54亿,,,平潭永荣致胜投资有限公司
