报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,97.939,8.0542,12.16,3.5554,20.66,-37.47%,-5826.69万,-291.43%,2.14,9.25亿,-16.86亿,-2.27%,17.58亿,False
2024,86.544,8.0059,10.81,1.9651,44.04,-15.87%,3817.27万,102.09%,2.14,10.16亿,-16.41亿,0.96%,17.25亿,False
2023,89.004,8.004,11.12,1.7005,52.34,25.90%,-18.22亿,-152.40%,2.03,10.60亿,-16.79亿,-34.93%,16.31亿,False
2022,89.846,8.022,11.2,2.1613,41.57,30.93%,-7.22亿,-203.24%,4.27,14.91亿,1.64亿,-17.85%,34.25亿,False
2021,137.577,8.022,17.15,4.3331,31.75,16.07%,-2.38亿,-335.37%,5.25,8.20亿,8.86亿,-7.68%,42.22亿,False
2020,115.158,8.1154,14.19,4.209,27.36,-14.53%,1.01亿,136.38%,5.49,14.07亿,11.24亿,3.74%,44.69亿,180.49万
2019,153.342,8.041,19.07,4.7904,32.01,15.61%,-2.78亿,-453.91%,5.19,7.35亿,10.23亿,-8.43%,41.78亿,426.35万
2018,57.634,8.1061,7.11,2.0814,27.69,8.57%,7857.09万,-67.32%,5.61,5.92亿,13.13亿,3.28%,45.75亿,3.59亿
2017,,,10.32,,25.5,-8.94%,2.40亿,-6.12%,5.69,5.39亿,12.45亿,9.74%,49.20亿,5.32亿
2016,,,14.8,,28.0,55.18%,2.56亿,159.88%,5.97,8.20亿,11.08亿,9.09%,51.40亿,3.13亿
2015,,,25.3,,18.04,94.49%,9855.92万,138.25%,5.60,11.27亿,8.52亿,5.90%,48.56亿,6.72亿
2014,,,9.09,,9.28,-29.73%,-2.58亿,-439.76%,3.55,5.38亿,7.53亿,-29.41%,18.25亿,5.47亿
2013,,,7.12,,13.2,16.35%,7584.35万,-34.24%,4.08,7.52亿,10.21亿,4.43%,21.07亿,6.40亿
2012,,,8.52,,12.87,-21.07%,1.15亿,-59.36%,4.21,8.03亿,9.94亿,8.41%,23.43亿,5.66亿
2011,,,16.06,,16.31,21.99%,2.84亿,6.14%,3.87,5.71亿,8.92亿,19.03%,21.14亿,4.38亿
2010,,,31.15,,13.37,44.97%,2.67亿,44.20%,4.71,7.98亿,6.31亿,22.14%,16.78亿,3.58亿
