报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,1597.612,312.6443,5.11,0.409,2929.85,0.99%,87.72亿,5.20%,5.50,548.23亿,600.00亿,6.80%,3796.56亿,36.19亿
2024,1634.55,318.0058,5.14,0.4196,3895.89,4.56%,90.30亿,10.49%,5.18,572.39亿,531.70亿,5.29%,3687.88亿,24.63亿
2023,1310.324,318.0399,4.12,0.3517,3725.97,4.97%,81.73亿,11.96%,5.01,614.23亿,492.99亿,5.02%,3579.35亿,22.17亿
2022,1303.982,318.0444,4.1,0.3674,3549.44,8.26%,72.99亿,15.76%,4.85,729.90亿,453.79亿,4.69%,3472.74亿,18.82亿
2021,1081.6,309.9139,3.49,0.3299,3278.54,7.90%,63.05亿,14.20%,4.81,495.60亿,416.45亿,4.40%,3362.10亿,18.46亿
2020,1197.202,310.156,3.86,0.394,3038.38,4.59%,55.21亿,10.82%,4.76,367.75亿,393.92亿,4.12%,3314.74亿,19.51亿
2019,1560.583,310.2551,5.03,0.5372,2905.15,-0.12%,49.82亿,22.09%,4.62,388.67亿,360.23亿,3.88%,3234.96亿,23.59亿
2018,1359.018,310.2781,4.38,0.4672,2908.77,5.84%,40.81亿,858.28%,4.52,345.53亿,334.52亿,3.20%,3169.40亿,23.88亿
2017,,,5.34,,2748.29,0.23%,4.26亿,176.39%,5.96,385.62亿,297.73亿,0.61%,3070.18亿,22.39亿
2016,,,6.17,,2741.97,-1.03%,1.54亿,-95.56%,3.66,255.18亿,294.33亿,0.18%,2305.07亿,24.31亿
2015,,,5.14,,2770.49,-3.99%,34.72亿,-12.81%,3.71,221.13亿,306.37亿,3.77%,2340.46亿,39.46亿
2014,,,4.07,,2885.71,-4.99%,39.82亿,15.65%,3.65,254.13亿,287.52亿,4.15%,2303.28亿,43.78亿
2013,,,2.6,,3037.27,18.52%,34.43亿,45.38%,3.53,215.89亿,260.27亿,3.39%,2216.26亿,55.36亿
2012,,,2.8,,2562.65,18.91%,23.68亿,67.68%,3.41,183.20亿,235.25亿,2.74%,2122.34亿,58.03亿
2011,,,4.15,,2155.19,22.28%,14.12亿,14.40%,3.35,154.39亿,219.45亿,1.94%,2086.11亿,46.51亿
2010,,,4.22,,1762.43,11.24%,12.35亿,-60.65%,3.34,227.91亿,211.53亿,2.08%,2081.80亿,37.28亿
