报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,38.58,1.3953,27.65,3.3961,8.52,-36.41%,743.20万,24.71%,10.41,1.95亿,7.07亿,0.90%,14.56亿,2.24亿
2024,34.994,1.3953,25.08,2.4251,14.43,-24.48%,-1.16亿,-199.21%,10.36,1.41亿,7.00亿,-8.03%,14.49亿,5.93亿
2023,49.296,1.3953,35.33,2.5796,19.11,-46.28%,-3878.54万,-131.67%,11.32,2.95亿,8.16亿,-2.15%,15.74亿,3.22亿
2022,39.068,1.3953,28.0,1.0987,35.56,-1.25%,1.22亿,-49.74%,11.57,4.84亿,9.05亿,3.41%,16.08亿,3.86亿
2021,81.579,1.3969,58.4,2.2655,36.01,49.57%,2.44亿,15.74%,10.78,7.24亿,7.96亿,6.55%,15.35亿,3.12亿
2020,47.186,1.246,37.87,1.9596,24.08,40.19%,2.11亿,-1.02%,5.57,4.28亿,5.57亿,9.89%,7.52亿,1.44亿
2019,67.458,1.246,54.14,3.9265,17.18,44.29%,2.13亿,24.10%,6.65,6.97亿,4.66亿,15.64%,9.34亿,1.15亿
2018,51.976,1.2037,43.18,4.3677,11.9,-5.28%,1.71亿,75.05%,4.34,4.49亿,3.40亿,25.72%,5.97亿,3395.99万
2017,,,30.56,,9.1,94.01%,9791.21万,102.19%,4.23,2.92亿,1.97亿,11.65%,3.61亿,272.52万
2016,,,19.51,,4.69,178.84%,4842.60万,87.88%,6.26,1.93亿,1.10亿,10.30%,2.50亿,False
2015,,,,,1.68,35.42%,2577.56万,26.78%,3.78,4403.89万,6395.51万,15.31%,1.13亿,False
2014,,,,,1.24,23.84%,2033.16万,-10.60%,2.92,3664.03万,4108.88万,16.37%,8771.63万,False
2013,,,,,1.0,33.69%,2274.35万,31.03%,2.25,3264.99万,2296.27万,22.68%,6738.48万,False
2012,,,,,0.750172,51.34%,1735.75万,121.40%,1.56,1134.21万,656.71万,23.14%,4671.39万,False
2011,,,,,0.495688,False,783.98万,False,3.69,268.98万,1516.18万,15.82%,3689.50万,False
