报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,103.484,39.1983,2.64,3.2957,23.55,-5.86%,844.52万,-94.36%,0.39,2.90亿,-34.85亿,1.35%,9.12亿,10.70亿
2024,120.731,39.1983,3.08,3.5561,33.95,13.88%,-7779.09万,14.53%,0.36,4.73亿,-34.93亿,-0.52%,7.60亿,12.06亿
2023,89.764,39.1983,2.29,3.0102,29.82,10.16%,-9101.88万,93.44%,0.32,4.45亿,-34.15亿,-2.77%,5.73亿,13.50亿
2022,99.172,39.1983,2.53,3.6635,27.07,1.74%,-13.88亿,5.96%,0.26,4.44亿,-32.15亿,-69.11%,3.45亿,11.68亿
2021,105.051,39.1983,2.68,3.9493,26.6,12.78%,-14.76亿,43.99%,0.96,7.72亿,-18.27亿,-69.20%,30.27亿,21.04亿
2020,92.508,39.1983,2.36,3.9215,23.59,-32.62%,-26.35亿,-40705.03%,1.50,7.50亿,-4.04亿,-125.28%,54.96亿,24.81亿
2019,138.762,39.1983,3.54,3.9635,35.01,-11.92%,648.83万,-99.68%,2.27,4.43亿,22.42亿,-1.12%,88.28亿,22.25亿
2018,132.098,39.1983,3.37,3.3241,39.74,-8.89%,20.06亿,670.74%,2.35,5.88亿,20.20亿,48.29%,92.36亿,19.96亿
2017,,,9.48,,43.62,11.09%,2.60亿,13.07%,1.72,16.62亿,3.59亿,6.89%,74.53亿,17.85亿
2016,,,9.03,,39.27,39.45%,2.30亿,-34.54%,1.67,18.49亿,3.32亿,5.81%,67.42亿,13.21亿
2015,,,7.98,,28.16,9.16%,3.52亿,103.34%,4.26,15.74亿,7.66亿,12.53%,69.30亿,10.02亿
2014,,,4.36,,25.74,29.47%,1.73亿,220.66%,4.12,13.49亿,9.33亿,6.94%,66.39亿,5.62亿
2013,,,2.4,,19.88,6.88%,-1.43亿,-73.16%,3.05,12.56亿,9.17亿,-6.99%,49.13亿,8.30亿
2012,,,2.28,,18.6,5.89%,-8277.70万,-226.82%,3.23,16.16亿,12.38亿,-4.10%,52.08亿,7.64亿
2011,,,2.5,,17.56,-7.31%,6527.32万,-37.35%,3.70,13.52亿,15.00亿,4.64%,54.76亿,6.90亿
2010,,,4.43,,18.95,8.04%,1.04亿,-72.60%,3.72,11.39亿,16.13亿,6.08%,56.26亿,6.32亿
