报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,33.706,9.3629,3.6,2.1315,11.86,10.01%,-2933.84万,-27.01%,0.08,1792.17万,-24.59亿,-2.48%,7111.33万,3337.49万
2024,24.25,9.3629,2.59,1.6576,14.63,2.40%,-3543.34万,71.72%,0.11,5518.47万,-24.30亿,-2.42%,1.00亿,4298.69万
2023,20.879,9.3629,2.23,1.4611,14.29,-5.77%,-1.25亿,-58.36%,0.15,1.38亿,-23.95亿,-8.78%,1.36亿,3870.04万
2022,17.415,9.3629,1.86,1.1487,15.16,-22.28%,-7912.14万,96.05%,0.28,2.68亿,-22.69亿,-5.21%,2.61亿,5045.42万
2021,33.8,9.3629,3.61,1.7324,19.51,-24.18%,-20.05亿,-10041.69%,0.36,3.84亿,-21.90亿,-102.76%,3.38亿,5356.72万
2020,49.436,9.3629,5.28,1.9213,25.73,-18.64%,2016.63万,101.63%,2.50,7.26亿,-1.85亿,0.79%,23.43亿,2936.20万
2019,44.696,6.691,6.68,1.4131,31.63,4.35%,-12.40亿,-590.41%,3.47,8.30亿,-2.06亿,-39.21%,23.23亿,3166.18万
2018,48.577,6.691,7.26,1.6027,30.31,43.82%,2.53亿,10.63%,5.38,6.93亿,10.60亿,8.34%,36.03亿,4773.67万
2017,,,9.47,,21.07,16.13%,2.29亿,3.92%,4.28,3.75亿,8.45亿,10.85%,26.61亿,534.21万
2016,,,10.81,,18.15,-18.11%,2.20亿,43.20%,3.95,3.38亿,6.39亿,12.12%,24.55亿,329.80万
2015,,,11.22,,22.16,15.41%,1.54亿,55.54%,3.62,2.25亿,4.38亿,6.93%,22.50亿,847.27万
2014,,,6.85,,19.2,-8.85%,9875.52万,6.30%,3.39,2.84亿,3.32亿,5.14%,21.11亿,5.12亿
2013,,,3.62,,21.06,9.34%,9290.38万,-15.75%,2.61,1.91亿,2.62亿,4.40%,11.68亿,6.57亿
2012,,,3.79,,19.26,0.15%,1.10亿,33.01%,2.43,2.99亿,1.89亿,5.72%,10.86亿,6.44亿
2011,,,3.66,,19.24,19.13%,8290.09万,171.62%,2.16,3.06亿,9754.10万,4.15%,9.92亿,6.51亿
2010,,,7.39,,14.19,20.48%,3052.05万,151.24%,1.95,2.49亿,2354.49万,2.16%,6.65亿,6.44亿
