报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,40.256,2.9171,13.8,0.2534,39.72,-15.09%,3808.17万,-17.48%,15.05,22.81亿,25.79亿,1.30%,59.04亿,24.78亿
2025,41.89,2.9171,14.36,0.2145,195.25,-18.71%,1.11亿,-29.57%,14.92,25.64亿,25.41亿,0.52%,58.76亿,24.65亿
2024,37.222,2.9171,12.76,0.155,240.19,-19.93%,1.58亿,-36.12%,14.71,22.23亿,24.79亿,1.32%,59.93亿,27.39亿
2023,39.993,2.9171,13.71,0.1333,299.96,14.40%,2.48亿,-15.92%,14.42,28.86亿,23.97亿,1.24%,60.25亿,25.62亿
2022,39.585,2.9171,13.57,0.151,262.2,2.32%,2.94亿,-16.21%,13.87,21.84亿,22.37亿,1.77%,58.60亿,26.92亿
2021,37.689,2.9171,12.92,0.1471,256.26,10.19%,3.51亿,11.52%,13.22,23.38亿,20.50亿,2.33%,56.00亿,21.85亿
2020,36.872,2.9171,12.64,0.1585,232.56,4.82%,3.15亿,-15.63%,12.35,20.19亿,18.32亿,2.52%,52.72亿,20.14亿
2019,40.694,2.9171,13.95,0.1834,221.87,23.53%,3.73亿,14.86%,11.66,15.76亿,16.59亿,2.95%,48.76亿,22.53亿
2018,31.216,2.5053,12.46,0.1738,179.6,26.13%,3.25亿,32.46%,9.88,10.80亿,13.45亿,3.15%,36.91亿,17.24亿
2017,,,22.27,,142.39,29.78%,2.45亿,10.02%,8.73,11.24亿,10.76亿,3.04%,31.60亿,13.36亿
2016,,,36.24,,109.72,33.80%,2.23亿,28.98%,7.91,7.96亿,8.96亿,3.74%,29.35亿,11.81亿
2015,,,42.83,,82.0,47.16%,1.73亿,-24.15%,5.96,5.37亿,7.46亿,3.68%,22.02亿,9.41亿
2014,,,22.55,,55.72,57.22%,2.28亿,75.20%,5.36,4.49亿,6.09亿,5.50%,16.75亿,6.71亿
2013,,,12.6,,35.44,38.77%,1.30亿,99.62%,4.94,3.03亿,4.34亿,4.14%,13.03亿,4.50亿
2012,,,6.6,,25.54,41.78%,6520.96万,2.40%,4.56,3.84亿,3.44亿,2.70%,11.28亿,2.27亿
2011,,,6.37,,18.01,34.26%,6368.25万,31.19%,4.41,5.13亿,3.20亿,3.54%,10.90亿,1.29亿
2010,,,12.12,,13.42,18.36%,4854.24万,14.44%,6.39,4.66亿,2.96亿,3.65%,10.25亿,1.91亿
