报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,19.732,1.16,17.01,1.83,1.38%,1323.78万,-42.25%,11.96,10.7825,154.6364,1.4222,PE；PB,4.08亿,5.09亿,7.22%,13.87亿,1.82亿,,20%: 最新年度净利润同比下降,施建明
2026-03-31,19.732,1.16,17.01,1.83,1.38%,1323.78万,-42.25%,11.96,2.6956,154.6364,1.4222,PE；PB,4.08亿,5.09亿,7.22%,13.87亿,1.82亿,,,施建明
2025,21.796,1.16,18.79,8.06,4.58%,6963.79万,-30.44%,11.91,2.7042,31.3167,1.5777,PE；PB,3.91亿,4.96亿,8.57%,13.82亿,1.66亿,0.3,,施建明
2024,16.634,1.16,14.34,7.71,8.67%,1.00亿,-3.69%,11.67,2.1575,16.6744,1.2288,PE；PB,7.24亿,4.61亿,12.64%,13.57亿,1.19亿,0.3,,施建明
2023,22.4,1.16,19.31,7.09,-3.58%,1.04亿,-5.35%,11.09,3.1594,20.1146,1.7412,PE；PB,7.07亿,4.07亿,14.65%,12.87亿,1.18亿,0.3,,施建明
2022,,,,7.36,-11.39%,1.10亿,-16.17%,8.3,,,,PE；PB,1.46亿,3.48亿,14.93%,7.22亿,1.47亿,,,施建明
2021,,,,8.3,32.98%,1.31亿,40.14%,7.06,,,,PE；PB,8980.28万,2.49亿,15.78%,6.14亿,1.51亿,,,施建明
2020,,,,6.24,-27.84%,9347.59万,23.17%,5.54,,,,PE；PB,9277.29万,1.30亿,14.97%,4.82亿,1.65亿,,,施建明
2019,,,,8.65,-5.21%,7588.94万,-4.99%,4.46,,,,PE；PB,9080.31万,4532.41万,8.77%,3.88亿,1.02亿,,,施建明
2018,,,,9.13,False,7987.22万,False,3.41,,,,PE；PB,7897.09万,1.35亿,8.75%,2.66亿,1.04亿,,,施建明
