报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,121.765,9.7568,12.48,1.3584,22.41,52.44%,2.02亿,4.69%,6.82,4.65亿,25.92亿,11.37%,78.08亿,3.48亿
2025,96.592,9.7568,9.9,1.3057,73.98,6.90%,10.07亿,40.97%,6.61,4.53亿,23.90亿,14.36%,75.43亿,4.96亿
2024,81.957,9.7568,8.4,1.1842,69.21,-2.37%,7.14亿,45.84%,5.90,3.13亿,17.97亿,10.24%,59.25亿,4.12亿
2023,71.712,9.7568,7.35,1.0116,70.89,71.12%,4.90亿,4497.92%,5.29,5.04亿,13.02亿,6.92%,54.04亿,3.53亿
2022,90.543,9.7568,9.28,2.1854,41.43,53.46%,1064.84万,104.29%,4.78,7.83亿,8.61亿,0.28%,47.37亿,3.89亿
2021,54.931,9.7568,5.63,2.0345,27.0,0.84%,-2.48亿,-178.54%,4.77,7.59亿,8.50亿,-9.17%,47.01亿,3.24亿
2020,64.59,9.7568,6.62,2.4128,26.77,0.26%,3.16亿,29.91%,5.13,5.28亿,11.98亿,11.81%,50.35亿,1.37亿
2019,43.223,9.7568,4.43,1.6188,26.7,4.00%,2.43亿,29.03%,4.90,4.98亿,10.11亿,9.11%,47.96亿,1.98亿
2018,38.052,9.7568,3.9,1.4818,25.68,20.76%,1.89亿,1045.91%,4.77,11.66亿,9.09亿,7.34%,46.57亿,2.00亿
2017,,,5.28,,21.26,-2.31%,1645.01万,-95.65%,4.58,1.66亿,7.40亿,0.77%,44.69亿,1.25亿
2016,,,7.98,,21.77,-14.73%,3.78亿,-34.17%,4.89,10.21亿,10.18亿,17.38%,47.69亿,1.46亿
2015,,,9.49,,25.53,-4.36%,5.75亿,48.15%,4.06,2.51亿,10.67亿,22.51%,26.24亿,8137.77万
2014,,,5.56,,26.69,0.75%,3.88亿,-12.03%,3.25,2.37亿,6.15亿,14.53%,21.14亿,1.41亿
2013,,,4.09,,26.49,3.08%,4.41亿,167.31%,2.73,3.31亿,3.31亿,16.64%,17.73亿,1.66亿
2012,,,3.27,,25.7,-0.75%,1.65亿,160.73%,2.04,3.71亿,-8067.46万,6.42%,13.25亿,1.97亿
2011,,,3.26,,25.9,25.90%,-2.72亿,-586.38%,1.81,5.84亿,-2.46亿,-10.49%,11.80亿,2.94亿
2010,,,4.73,,20.57,-5.12%,-3956.11万,-149.13%,2.23,3.53亿,2595.03万,-1.92%,14.51亿,1.17亿
