报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,326.697,66.9462,4.88,0.8022,101.81,2.21%,11.01亿,1.50%,3.77,62.82亿,48.07亿,13.32%,372.69亿,8.49亿
2025,341.426,66.9462,5.1,0.9638,354.26,0.0056%,35.30亿,101.77%,3.59,46.55亿,37.06亿,12.64%,358.29亿,14.69亿
2024,229.625,66.9462,3.43,0.6482,354.24,6.54%,17.49亿,98.48%,3.26,38.05亿,13.60亿,6.46%,351.87亿,23.12亿
2023,186.78,66.9462,2.79,0.5617,332.53,7.85%,8.81亿,9.69%,3.14,46.55亿,7.80亿,3.30%,340.03亿,13.89亿
2022,198.037,66.9043,2.96,0.6496,304.85,37.07%,8.03亿,125.78%,3.12,43.75亿,8.99亿,3.04%,294.14亿,11.49亿
2021,205.191,66.8375,3.07,0.9226,222.4,10.65%,-31.16亿,-323.20%,3.01,40.02亿,3.75亿,-17.41%,262.81亿,15.71亿
2020,178.114,67.4673,2.64,0.8863,200.97,8.94%,13.96亿,1.80%,3.57,37.05亿,43.82亿,8.76%,312.72亿,9.09亿
2019,177.439,67.4673,2.63,0.9618,184.49,27.13%,13.72亿,55.83%,3.50,34.08亿,40.77亿,9.02%,291.18亿,10.51亿
2018,162.596,67.4673,2.41,1.1211,145.03,3.88%,8.80亿,64.79%,3.40,65.47亿,34.39亿,6.36%,291.15亿,11.00亿
2017,,,2.98,,122.21,9.96%,5.34亿,-68.31%,3.32,45.30亿,33.23亿,2.13%,264.85亿,7.08亿
2016,,,3.26,,111.13,-16.18%,16.86亿,-49.90%,3.41,28.23亿,41.41亿,16.65%,244.27亿,7.43亿
2015,,,4.5,,132.58,-16.13%,33.64亿,31.88%,3.46,26.42亿,37.16亿,29.35%,246.15亿,4.26亿
2014,,,4.54,,129.64,1.96%,25.51亿,8.57%,3.10,34.12亿,37.19亿,24.64%,179.38亿,5.67亿
2013,,,2.47,,127.15,-0.11%,23.49亿,45.49%,2.84,22.79亿,29.81亿,28.48%,165.72亿,5.39亿
2012,,,2.51,,100.82,17.89%,16.15亿,55.66%,4.46,9.03亿,23.83亿,20.61%,112.73亿,3.81亿
2011,,,2.25,,85.52,19.02%,10.37亿,286.11%,3.85,23.73亿,12.86亿,9.79%,100.23亿,2.98亿
2010,,,2.84,,26.04,40.70%,2.69亿,54.52%,4.28,8.36亿,2.01亿,10.48%,33.23亿,7575.29万
