报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,106.528,9.2073,11.57,4.1162,6.47,-32.19%,2.06亿,-6.80%,8.28,16.28亿,25.57亿,33.26%,77.78亿,6681.61万
2025,106.068,9.2073,11.52,4.2512,24.95,-27.75%,2.36亿,-64.99%,8.05,15.65亿,23.51亿,9.12%,75.51亿,5951.77万
2024,101.925,9.2073,11.07,2.9518,34.53,18.90%,6.75亿,39.97%,8.06,24.92亿,24.67亿,17.53%,84.45亿,1.63亿
2023,84.983,9.2073,9.23,2.9264,29.04,8.47%,4.82亿,76.06%,7.47,24.43亿,19.61亿,14.42%,79.97亿,9336.81万
2022,97.413,9.2073,10.58,3.6389,26.77,7.82%,2.74亿,12.93%,7.11,29.00亿,15.44亿,10.53%,77.41亿,9891.04万
2021,68.716,7.6098,9.03,2.836,24.23,13.49%,2.43亿,4.75%,5.80,11.56亿,12.99亿,11.97%,56.50亿,8707.40万
2020,53.953,7.6098,7.09,2.7112,19.9,2.96%,2.32亿,-11.81%,5.47,13.80亿,11.39亿,13.04%,53.72亿,8911.61万
2019,51.899,7.6098,6.82,2.6849,19.33,5.32%,2.63亿,9.84%,5.25,16.61亿,10.03亿,14.81%,51.89亿,1.35亿
2018,35.956,5.5833,6.44,1.9595,18.35,-1.16%,2.39亿,47.43%,4.33,6.00亿,7.89亿,8.42%,39.39亿,1.26亿
2017,,,10.67,,14.47,-0.55%,1.62亿,-39.98%,4.23,6.83亿,5.11亿,11.05%,24.86亿,1.37亿
2016,,,17.67,,14.55,-12.64%,2.70亿,163.46%,4.04,10.34亿,4.05亿,17.89%,23.60亿,1.35亿
2015,,,11.85,,16.66,-11.29%,1.03亿,84.29%,6.79,4.00亿,1.90亿,6.80%,19.83亿,1.59亿
2014,,,7.09,,18.77,2.60%,5563.31万,48.99%,4.90,3.04亿,1.06亿,1.80%,9.87亿,2.20亿
2013,,,3.37,,18.3,24.31%,3733.95万,122.57%,4.60,2.62亿,5896.38万,-0.14%,9.35亿,2.24亿
2012,,,3.22,,14.72,-9.78%,-1.65亿,-851.32%,4.39,2.24亿,2162.43万,-12.71%,8.93亿,1.77亿
2011,,,4.2,,16.32,2.18%,2201.90万,13.05%,5.32,2.82亿,1.96亿,0.19%,10.70亿,1.76亿
2010,,,5.63,,15.97,8.50%,1947.66万,-7.78%,5.23,1.74亿,1.90亿,0.89%,10.44亿,1.65亿
