报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,92.468,8.7981,10.51,2.0646,33.59,-4.60%,2.38亿,-29.01%,7.20,25.64亿,32.03亿,7.68%,66.92亿,8.09亿
2024,71.159,7.4434,9.56,1.4454,49.23,-0.98%,3.53亿,-46.42%,8.65,26.78亿,31.10亿,7.35%,64.39亿,6.84亿
2023,83.912,7.5801,11.07,1.6877,49.72,8.02%,6.59亿,15.67%,8.23,30.65亿,30.71亿,14.20%,64.76亿,7.66亿
2022,95.928,5.6428,17.0,2.0845,46.02,19.13%,5.70亿,7.52%,10.62,34.09亿,26.29亿,13.03%,59.95亿,6.98亿
2021,72.593,3.4867,20.82,1.8792,38.63,53.03%,5.30亿,23.21%,10.68,14.84亿,22.56亿,14.35%,37.23亿,7.02亿
2020,27.896,2.4621,11.33,1.1048,25.25,11.16%,4.30亿,18.72%,12.52,15.02亿,18.87亿,17.39%,31.04亿,3.53亿
2019,19.416,2.4,8.09,0.855,22.71,27.80%,3.62亿,5.28%,11.43,16.77亿,15.32亿,15.50%,27.69亿,2.43亿
2018,,,,,17.77,20.49%,3.44亿,6.56%,8.17,6.35亿,11.99亿,19.11%,14.84亿,2.32亿
2017,,,,,14.75,15.04%,3.23亿,13.71%,6.26,5.68亿,8.55亿,21.78%,11.37亿,1.53亿
2016,,,,,12.82,34.57%,2.84亿,39.74%,4.46,4.12亿,5.58亿,22.28%,8.15亿,1.47亿
2015,,,,,9.53,18.97%,2.03亿,35.02%,9.66,2.38亿,4.04亿,21.51%,5.87亿,1.19亿
2014,,,,,8.01,26.23%,1.50亿,21.81%,6.93,1.97亿,2.47亿,18.84%,4.24亿,9052.10万
2013,,,,,6.34,48.59%,1.24亿,56.71%,5.08,2.04亿,1.50亿,19.77%,3.12亿,7407.13万
2012,,,,,4.27,43.09%,7883.68万,49.10%,3.02,1.22亿,3569.38万,19.00%,1.87亿,6546.57万
2011,,,,,2.98,False,5287.55万,False,8.22,9443.18万,7715.06万,18.35%,1.26亿,6643.12万
