报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,82.909,3.4133,24.29,2.7661,22.48,2.16%,1.08亿,14.08%,9.38,12.73亿,9.59亿,4.57%,32.05亿,24.08亿
2024,53.542,3.4125,15.69,1.6997,31.5,-10.33%,1.66亿,-42.18%,9.22,11.92亿,9.02亿,5.06%,31.50亿,20.54亿
2023,68.011,3.3904,20.06,1.9365,35.12,24.44%,2.86亿,7.24%,8.89,13.79亿,8.01亿,8.15%,30.14亿,24.86亿
2022,85.744,3.0096,28.49,3.0384,28.22,101.64%,2.67亿,190.12%,5.91,3.72亿,5.81亿,9.46%,17.80亿,26.08亿
2021,143.287,2.992,47.89,10.2348,14.0,59.44%,9201.21万,37.39%,5.08,6.53亿,3.79亿,6.58%,15.19亿,18.04亿
2020,44.072,2.992,14.73,5.0196,8.78,-13.16%,6697.04万,-7.08%,4.82,8.65亿,3.29亿,7.63%,14.41亿,7.75亿
2019,,,,,10.11,3.02%,7207.33万,-13.56%,3.90,2.19亿,2.63亿,7.13%,8.75亿,5.72亿
2018,,,,,9.81,34.84%,8337.81万,-5.60%,3.58,1.68亿,1.97亿,8.50%,8.03亿,7.11亿
2017,,,,,7.28,74.86%,8832.00万,28.83%,2.06,1.06亿,1.23亿,12.14%,4.01亿,8.77亿
2016,,,,,4.16,56.74%,6855.32万,32.71%,2.41,7940.55万,1.08亿,16.47%,3.13亿,4.95亿
2015,,,,,2.66,58.70%,5165.57万,124.24%,2.92,1.35亿,1.11亿,19.45%,1.92亿,2.05亿
2014,,,,,1.67,46.03%,2303.62万,124.64%,2.13,4353.54万,6352.61万,13.77%,1.41亿,1.48亿
2013,,,,,1.15,False,1025.48万,False,1.78,2249.39万,4226.56万,8.95%,1.18亿,1.04亿
