报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,40.969,4.936,8.3,3.1644,9.71,-86.09%,-2697.36万,97.50%,3.32,2.66亿,-76.32亿,-2.78%,16.40亿,5.43亿
2024,60.355,4.9471,12.2,0.6279,96.12,-17.18%,-22.02亿,20.47%,3.39,2.83亿,-76.05亿,-21.84%,16.75亿,5.26亿
2023,36.045,4.9649,7.26,0.3106,116.05,11.27%,-27.68亿,-71.10%,1.44,10.55亿,-54.04亿,-23.28%,34.39亿,38.63亿
2022,31.46,4.9778,6.32,0.3016,104.3,5.83%,-16.18亿,-557.78%,7.01,11.96亿,-26.35亿,-15.51%,34.92亿,37.91亿
2021,39.926,4.9907,8.0,0.4051,98.55,0.39%,-2.46亿,-6.95%,9.73,14.07亿,-10.17亿,-2.50%,48.55亿,26.33亿
2020,36.198,7.3424,4.93,0.3688,98.16,-7.18%,-2.30亿,-45.18%,7.23,11.47亿,-7.64亿,-2.34%,53.10亿,22.01亿
2019,58.746,8.834,6.65,0.5555,105.76,-6.44%,-1.58亿,-183.07%,6.22,10.76亿,-5.65亿,-1.50%,54.98亿,31.31亿
2018,33.837,4.1064,8.24,0.2993,113.04,3.59%,1.91亿,-13.05%,6.32,8.03亿,-4.07亿,1.69%,56.75亿,30.18亿
2017,,,14.65,,109.12,-7.46%,2.19亿,3392.69%,2.82,8.87亿,-5.97亿,-10.52%,51.75亿,27.75亿
2016,,,14.34,,4.82,-30.14%,627.99万,-82.69%,2.93,2.66亿,-8.21亿,1.30%,12.04亿,2.39亿
2015,,,16.67,,6.9,-16.21%,3628.28万,-42.43%,1.83,9638.20万,-8.27亿,5.26%,7.18亿,1.47亿
2014,,,11.89,,8.24,-33.87%,6302.26万,251.83%,1.74,1.54亿,-8.63亿,7.65%,6.82亿,1.79亿
2013,,,6.41,,12.46,-17.46%,-4150.94万,-159.22%,1.56,1.71亿,-9.26亿,-3.33%,6.19亿,2.29亿
2012,,,4.83,,15.09,-69.76%,7009.88万,121.95%,-1.32,4.89亿,-8.82亿,2.26%,2.11亿,4.00亿
2011,,,4.38,,14.44,-1.78%,-3.19亿,-222.56%,-1.36,7729.39万,-9.58亿,-22.11%,-3.48亿,2.37亿
2010,,,6.83,,14.7,20.48%,-9899.71万,-675.87%,-0.14,6128.95万,-6.39亿,-6.73%,-3493.09万,2.91亿
