报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,26.585,2.4015,11.07,6.5159,3.06,-24.19%,-884.63万,-205.74%,2.67,3.01亿,8691.34万,-2.99%,6.42亿,9605.81万
2024,15.778,2.4015,6.57,2.9714,5.31,12.77%,-4890.36万,-551.48%,2.63,3.17亿,9575.96万,-9.28%,6.32亿,1.15亿
2023,19.932,2.4015,8.3,4.2318,4.71,10.34%,1083.18万,113.57%,2.93,3.32亿,1.69亿,2.23%,7.04亿,2.09亿
2022,15.562,2.4015,6.48,3.6445,4.27,-9.54%,-7979.27万,-268.43%,2.89,2.96亿,1.59亿,-18.69%,6.94亿,1.32亿
2021,27.089,2.4015,11.28,5.7392,4.72,4.37%,4737.56万,-14.08%,3.32,5.49亿,2.63亿,10.03%,7.97亿,8684.02万
2020,,,,,4.52,-0.85%,5514.22万,-11.27%,2.95,2.78亿,2.20亿,12.20%,5.31亿,7388.40万
2019,,,,,4.56,-4.81%,6214.45万,-1.12%,2.64,2.58亿,1.71亿,13.63%,4.75亿,5380.61万
2018,,,,,4.79,22.84%,6284.66万,17.65%,2.29,2.48亿,1.15亿,13.12%,4.12亿,7921.46万
2017,,,,,3.9,3.19%,5341.99万,-7.24%,1.94,1.63亿,5839.11万,13.70%,3.49亿,1.28亿
2016,,,,,3.78,21.21%,5759.24万,33.35%,1.62,1609.87万,4265.02万,15.24%,1.63亿,1.31亿
2015,,,,,3.12,3.18%,4318.79万,-7.69%,1.48,2387.12万,5745.31万,13.85%,2.23亿,5693.00万
2014,,,,,3.02,False,4678.56万,False,1.52,1626.31万,6858.29万,15.48%,2.29亿,5558.25万
