报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,92.865,2.5366,36.61,8.6199,8.08,18.30%,1.98亿,21.83%,5.75,7.96亿,7.12亿,24.48%,14.74亿,4.01亿
2024,55.81,2.4915,22.4,5.9058,9.45,19.24%,2.12亿,11.10%,5.68,7.17亿,6.75亿,22.26%,14.36亿,3.15亿
2023,68.601,2.5055,27.38,8.6508,7.93,-12.07%,1.91亿,-30.13%,5.48,8.16亿,6.12亿,23.76%,13.99亿,2.27亿
2022,67.406,2.4965,27.0,7.4812,9.01,15.48%,2.73亿,2.14%,5.62,9.22亿,6.72亿,30.47%,14.30亿,2.13亿
2021,47.605,1.9088,24.94,6.0954,7.81,45.90%,2.68亿,51.06%,6.75,9.74亿,6.75亿,34.36%,12.95亿,1.73亿
2020,23.996,1.5653,15.33,4.4852,5.35,16.08%,1.77亿,1.99%,7.25,9.41亿,5.49亿,32.84%,11.38亿,9827.51万
2019,23.859,1.5738,15.16,5.1755,4.61,6.58%,1.74亿,10.59%,6.30,8.43亿,4.08亿,37.70%,9.92亿,6229.91万
2018,16.75,1.5832,10.58,3.8773,4.32,19.50%,1.57亿,19.33%,5.50,2.21亿,3.00亿,36.33%,8.71亿,7450.15万
2017,,,16.66,,3.62,26.43%,1.32亿,27.57%,6.04,1.59亿,1.97亿,36.38%,7.22亿,6980.00万
2016,,,19.69,,2.86,24.42%,1.03亿,26.43%,6.84,5.01亿,1.19亿,36.06%,6.30亿,3834.12万
2015,,,,,2.3,6.00%,8162.40万,9.86%,3.73,1.79亿,1.09亿,35.48%,2.57亿,2964.83万
2014,,,,,2.17,19.97%,7429.69万,28.24%,3.40,1.44亿,9323.00万,34.24%,2.34亿,3434.43万
2013,,,,,1.81,-1.64%,5793.56万,6.61%,2.76,1.10亿,5637.46万,32.03%,1.90亿,2620.77万
2012,,,,,1.84,14.99%,5434.47万,37.15%,1.92,9789.46万,421.31万,29.55%,1.33亿,2603.74万
2011,,,,,1.6,False,3962.48万,False,3.44,3388.70万,1.02亿,24.78%,1.77亿,2356.81万
