报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,505.378,4.2551,118.77,9.7113,39.03,66.53%,4.92亿,142.19%,13.23,10.78亿,5.97亿,12.51%,56.47亿,15.83亿
2024,150.402,4.2,35.81,4.499,33.43,104.56%,3.01亿,122.20%,12.21,15.39亿,2.73亿,8.96%,51.36亿,8.98亿
2023,156.996,4.2,37.38,9.6081,16.34,-41.34%,1.36亿,-68.82%,11.14,19.19亿,143.28万,8.30%,46.89亿,9.72亿
2022,151.914,4.2,36.17,5.4528,27.86,-31.72%,4.35亿,-37.80%,13.64,29.87亿,10.91亿,15.51%,57.31亿,9.04亿
2021,,,,,40.81,84.62%,6.99亿,130.21%,6.32,2.19亿,8.70亿,17.11%,23.94亿,12.13亿
2020,,,,,22.1,67.10%,3.04亿,33.17%,4.84,5.54亿,4.02亿,13.75%,18.35亿,7.99亿
2019,,,,,13.23,-23.24%,2.28亿,-38.85%,13.87,4.15亿,12.07亿,17.17%,13.93亿,2.61亿
2018,,,,,17.23,False,3.73亿,False,13.04,2.98亿,11.29亿,21.69%,13.11亿,2.46亿
