报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,117.471,2.7117,43.32,3.4755,25.35,-20.62%,4.01亿,-15.61%,11.85,5.38亿,20.92亿,16.69%,34.09亿,12.95亿
2024,98.197,2.0032,49.02,2.4228,40.53,-8.85%,5.54亿,-19.30%,15.57,7.88亿,18.00亿,14.17%,32.04亿,13.25亿
2023,103.025,2.0032,51.43,2.3173,44.46,51.76%,6.87亿,123.72%,10.87,8.69亿,12.45亿,15.59%,22.43亿,12.20亿
2022,40.159,1.9087,21.04,1.3706,29.3,26.36%,3.07亿,71.17%,8.79,7.63亿,6.70亿,10.97%,17.47亿,16.20亿
2021,36.786,1.8193,20.22,1.5863,23.19,14.31%,1.79亿,2.53%,7.53,5.56亿,4.42亿,8.24%,14.24亿,8.33亿
2020,47.767,1.7924,26.65,2.3554,20.28,68.26%,1.75亿,42.88%,6.80,3.65亿,3.93亿,9.06%,12.70亿,3.99亿
2019,36.574,1.7609,20.77,3.0327,12.06,33.30%,1.22亿,1.14%,5.67,3.79亿,3.21亿,10.72%,10.31亿,3.04亿
2018,18.88,1.6276,11.6,2.0885,9.04,32.38%,1.21亿,26.52%,4.57,2.21亿,2.63亿,13.41%,7.52亿,2.27亿
2017,,,9.46,,6.83,69.51%,9566.91万,99.11%,3.96,5.15亿,1.82亿,14.00%,6.34亿,1.88亿
2016,,,,,4.03,-17.57%,4804.87万,-62.18%,2.68,1.60亿,1.26亿,11.92%,3.21亿,4976.60万
2015,,,,,4.89,28.44%,1.27亿,-4.38%,2.10,1.17亿,8372.98万,25.98%,2.52亿,5509.72万
2014,,,,,3.81,242.14%,1.33亿,469.72%,11.12,2666.16万,1.20亿,34.90%,1.55亿,6648.90万
2013,,,,,1.11,False,2332.19万,False,3.36,968.72万,2758.86万,20.96%,4367.79万,1126.96万
