报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,306.924,10.2274,30.01,1.565,147.09,-6.22%,7.05亿,-3.23%,13.68,143.80亿,97.01亿,6.91%,167.25亿,45.56亿
2024,179.9,10.2274,17.59,0.8698,206.82,-7.34%,9.37亿,-6.26%,13.41,132.97亿,94.26亿,6.53%,163.42亿,60.73亿
2023,113.626,10.2274,11.11,0.5091,223.21,-5.30%,10.00亿,1.88%,13.17,129.82亿,91.76亿,7.00%,162.09亿,83.36亿
2022,104.524,10.2274,10.22,0.4435,235.7,-4.64%,9.81亿,21.03%,12.67,122.03亿,86.62亿,6.51%,155.84亿,89.41亿
2021,144.922,10.2274,14.17,0.5863,247.17,5.65%,8.11亿,-28.23%,12.04,117.50亿,80.22亿,4.74%,146.36亿,93.82亿
2020,172.843,10.2274,16.9,0.7388,233.94,4.96%,11.30亿,0.0026%,11.66,118.15亿,76.35亿,7.63%,143.87亿,92.50亿
2019,144.104,10.2274,14.09,0.6466,222.88,4.16%,11.30亿,-10.92%,11.12,125.70亿,69.36亿,7.81%,137.76亿,91.79亿
2018,123.036,10.2274,12.03,0.5794,212.34,9.05%,12.68亿,-8.76%,10.56,132.09亿,64.14亿,10.06%,131.30亿,89.81亿
2017,,,19.77,,194.71,2.81%,13.90亿,-4.05%,9.81,144.14亿,55.77亿,12.13%,124.31亿,87.46亿
2016,,,15.41,,189.39,-1.85%,14.49亿,-21.01%,9.01,139.39亿,47.07亿,12.74%,115.90亿,73.88亿
2015,,,23.61,,192.96,-7.14%,18.35亿,113.85%,7.94,127.82亿,36.06亿,14.51%,104.86亿,68.72亿
2014,,,14.49,,207.79,4.38%,8.58亿,-9.11%,6.12,121.18亿,22.46亿,8.66%,86.12亿,76.61亿
2013,,,13.39,,199.07,12.20%,9.44亿,34.16%,5.63,111.86亿,17.55亿,9.23%,80.67亿,63.86亿
2012,,,6.0,,177.43,-0.78%,7.03亿,62.62%,4.99,118.56亿,11.18亿,7.41%,71.30亿,49.04亿
2011,,,5.7,,178.82,9.37%,4.33亿,-35.02%,5.80,85.77亿,8.46亿,8.12%,72.43亿,42.61亿
2010,,,7.49,,132.6,20.70%,6.66亿,42.94%,5.37,70.20亿,18.35亿,8.19%,73.94亿,25.30亿
