报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,44.251,1.7,26.03,1.3546,24.5,28.70%,1.81亿,67.26%,10.36,15.47亿,5.85亿,8.24%,19.07亿,17.50亿
2024,30.685,1.7,18.05,1.0516,29.18,21.43%,1.79亿,26.25%,9.59,8.69亿,4.58亿,7.11%,17.65亿,14.16亿
2023,31.858,1.7,18.74,1.3258,24.03,7.54%,1.42亿,19.29%,8.76,5.54亿,3.69亿,6.98%,16.03亿,8.82亿
2022,26.163,1.7,15.39,1.1706,22.35,35.79%,1.19亿,27.48%,8.13,5.24亿,3.02亿,6.61%,14.85亿,4.91亿
2021,38.913,1.7,22.89,2.3641,16.46,18.55%,9318.92万,42.60%,7.61,4.12亿,2.41亿,5.76%,13.77亿,4.98亿
2020,25.755,1.7,15.15,1.8555,13.88,-2.06%,6534.88万,4.29%,7.23,4.14亿,1.96亿,4.71%,12.29亿,4.26亿
2019,29.036,1.7,17.08,2.0477,14.18,18.57%,6266.22万,-45.16%,6.94,3.70亿,1.71亿,4.42%,11.80亿,6.17亿
2018,27.489,1.7,16.17,2.2984,11.96,34.28%,1.14亿,205.28%,6.78,3.58亿,1.62亿,18.15%,11.52亿,4.05亿
2017,,,18.4,,8.9,0.83%,3742.75万,115.46%,6.20,3.69亿,1.12亿,4.22%,9.52亿,4.34亿
2016,,,28.02,,8.83,-10.83%,1737.09万,110.72%,5.96,2.32亿,8600.23万,1.95%,9.12亿,5.28亿
2015,,,39.28,,9.9,-33.07%,-1.62亿,-229.96%,5.85,4.34亿,7265.87万,-23.88%,8.93亿,8.44亿
2014,,,19.11,,14.8,-32.16%,1.25亿,5.36%,7.03,5.60亿,2.77亿,7.26%,11.68亿,9.93亿
2013,,,12.94,,21.81,-14.60%,1.18亿,-29.90%,6.50,5.35亿,2.35亿,4.62%,10.94亿,9.75亿
2012,,,12.38,,25.54,21.02%,1.69亿,34.07%,6.07,4.34亿,2.20亿,6.51%,10.40亿,12.31亿
2011,,,12.07,,21.11,10.99%,1.26亿,72.22%,5.22,5.18亿,1.30亿,5.74%,8.97亿,10.40亿
2010,,,14.83,,19.01,1.73%,7309.08万,49.29%,4.58,5.98亿,6305.37万,3.32%,7.93亿,8.93亿
