报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,454.443,14.1351,32.15,1.9984,56.85,56.12%,3.96亿,114.76%,12.90,143.98亿,36.92亿,8.31%,217.66亿,79.26亿
2025,402.144,14.1351,28.45,1.9572,205.47,5.90%,10.08亿,167.26%,12.90,138.71亿,32.96亿,5.54%,216.91亿,85.28亿
2024,333.164,14.1351,23.57,1.7172,194.02,20.17%,3.77亿,684.86%,12.61,152.62亿,25.91亿,2.43%,211.70亿,59.06亿
2023,358.89,14.1351,25.39,2.2228,161.46,26.19%,4806.76万,-93.02%,11.61,164.32亿,22.77亿,0.45%,196.07亿,54.35亿
2022,291.466,14.1351,20.62,2.278,127.95,9.63%,6.88亿,767.22%,11.03,148.44亿,22.37亿,5.55%,187.52亿,43.54亿
2021,324.825,14.1351,22.98,2.7829,116.72,0.54%,7938.74万,-97.83%,10.98,128.41亿,18.12亿,0.89%,186.71亿,49.23亿
2020,367.089,14.1351,25.97,3.1624,116.08,-46.82%,36.62亿,567.92%,10.21,98.23亿,19.74亿,31.24%,175.51亿,41.99亿
2019,203.687,14.1351,14.41,0.9331,218.29,13.61%,5.48亿,129.34%,7.18,143.66亿,-16.05亿,4.25%,155.48亿,43.45亿
2018,132.022,14.1351,9.34,0.6871,192.14,-16.17%,-18.69亿,-3600.46%,6.88,103.50亿,-21.54亿,-12.88%,143.56亿,49.56亿
2017,,,26.04,,229.2,-4.44%,-5050.76万,-170.91%,7.37,122.17亿,-2.55亿,0.45%,123.19亿,104.37亿
2016,,,29.0,,233.5,-8.50%,7122.43万,-27.56%,7.32,123.48亿,11.74亿,0.37%,104.11亿,123.50亿
2015,,,38.71,,255.19,21.25%,9832.07万,-76.79%,7.30,176.77亿,11.53亿,0.41%,103.69亿,107.43亿
2014,,,34.74,,210.47,63.25%,4.24亿,293.85%,5.46,167.45亿,13.10亿,1.58%,87.08亿,83.42亿
2013,,,16.48,,58.38,-35.15%,-2.19亿,-2216.35%,6.07,78.42亿,6.92亿,0.37%,39.28亿,29.89亿
2012,,,11.94,,64.24,-22.57%,1032.75万,-98.01%,6.45,61.48亿,23.94亿,0.29%,42.47亿,9.13亿
2011,,,13.92,,82.96,18.28%,5.18亿,-26.76%,6.39,65.83亿,23.89亿,6.30%,42.01亿,15.14亿
2010,,,19.12,,70.14,7.03%,7.08亿,37.43%,7.40,72.38亿,19.69亿,10.13%,37.54亿,16.56亿
