报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,29.071,3.8151,7.62,5.0823,1.43,-6.96%,2235.66万,-23.67%,1.77,3.44亿,-6.66亿,15.90%,6.99亿,2.96亿
2025,27.278,3.8151,7.15,5.636,4.84,-22.22%,-813.30万,-136.19%,1.71,2.75亿,-6.89亿,-1.53%,6.77亿,3.67亿
2024,24.378,3.8151,6.39,3.9193,6.22,4.26%,2246.99万,-67.39%,1.77,3.43亿,-6.80亿,5.82%,7.18亿,4.13亿
2023,28.27,3.8151,7.41,5.1588,5.48,-15.29%,6891.05万,7.49%,1.69,2.54亿,-6.82亿,12.51%,6.61亿,4.57亿
2022,33.077,3.8151,8.67,5.1124,6.47,-5.53%,6411.16万,56.71%,1.51,1.74亿,-7.51亿,9.81%,5.88亿,4.45亿
2021,31.932,3.8151,8.37,4.6616,6.85,23.22%,4091.15万,6.98%,1.35,1.62亿,-8.15亿,6.62%,5.28亿,4.48亿
2020,33.687,3.8151,8.83,6.0588,5.56,0.99%,3824.16万,359.35%,1.29,1.06亿,-8.56亿,7.74%,4.82亿,3.81亿
2019,20.869,3.8151,5.47,3.7875,5.51,-12.09%,832.52万,103.82%,1.16,1.40亿,-8.94亿,1.51%,4.30亿,3.13亿
2018,16.214,3.8151,4.25,2.586,6.27,-42.24%,-2.18亿,-744.64%,1.22,8598.52万,-9.02亿,-35.30%,4.61亿,3.23亿
2017,,,6.79,,10.85,-30.57%,3378.11万,122.31%,1.82,3.64亿,-6.84亿,1.41%,6.76亿,2.81亿
2016,,,9.39,,15.62,147.47%,-1.51亿,-1227.68%,1.73,2.35亿,-7.18亿,-11.42%,6.61亿,5.04亿
2015,,,11.96,,6.31,-5.46%,1342.95万,-33.94%,2.14,4.87亿,-5.67亿,-2.20%,8.40亿,4.55亿
2014,,,10.74,,6.68,-23.08%,2032.91万,34.01%,2.59,7.01亿,-5.80亿,-0.73%,8.54亿,5.01亿
2013,,,7.75,,8.68,-35.87%,1516.93万,-77.48%,1.27,2.98亿,-6.01亿,-1.81%,3.01亿,4.50亿
2012,,,5.45,,13.54,-39.85%,6735.46万,110.47%,1.28,5.95亿,-6.16亿,3.48%,3.20亿,5.18亿
2011,,,7.23,,16.3,-15.64%,-6.43亿,-6356.74%,1.03,5.74亿,-6.48亿,-49.95%,2.40亿,8.13亿
2010,,,15.97,,19.32,-5.25%,-995.89万,-116.45%,3.09,8.32亿,-543.52万,1.56%,11.74亿,10.53亿
