报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,1547.322,54.2159,28.54,0.5903,655.31,10.92%,14.82亿,50.98%,18.05,706.52亿,523.93亿,2.36%,1024.82亿,422.87亿
2025,1558.165,54.2159,28.74,0.6357,2451.26,2.87%,31.53亿,26.01%,17.79,677.23亿,509.11亿,1.38%,1009.50亿,541.34亿
2024,1761.475,54.2159,32.49,0.7392,2382.79,-5.03%,25.02亿,-12.14%,17.29,640.66亿,483.61亿,1.03%,982.06亿,534.77亿
2023,1797.257,54.2159,33.15,0.7145,2515.24,-2.32%,28.48亿,-5.43%,16.88,798.12亿,466.52亿,1.11%,959.65亿,475.89亿
2022,2340.5,54.2159,43.17,0.909,2574.85,13.82%,30.11亿,-27.12%,16.36,595.67亿,446.06亿,1.21%,932.83亿,530.66亿
2021,3375.482,54.2159,62.26,1.4921,2262.25,16.06%,41.32亿,-31.15%,15.99,558.16亿,421.78亿,1.98%,911.08亿,469.06亿
2020,5802.186,54.2159,107.02,2.9767,1949.22,14.16%,60.01亿,10.96%,15.40,578.27亿,393.97亿,3.37%,874.93亿,401.82亿
2019,,,,,1707.43,2.20%,54.08亿,5.47%,13.28,650.95亿,341.06亿,3.26%,684.75亿,345.51亿
2018,,,,,1670.74,10.82%,51.28亿,2.53%,12.16,660.54亿,300.56亿,3.30%,627.38亿,370.88亿
2017,,,,,1507.66,12.94%,50.01亿,877.97%,11.08,389.42亿,249.28亿,3.50%,570.73亿,339.94亿
2016,,,,,1334.94,False,5.11亿,False,10.33,233.41亿,227.46亿,0.64%,464.00亿,283.04亿
