报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,45.534,1.0182,44.72,9.647,1.18,228.94%,-2358.88万,19.76%,8.57,1.95亿,3.84亿,-20.84%,8.76亿,4682.56万
2025,37.969,1.0182,37.29,8.955,4.24,1.61%,1772.36万,-46.33%,8.80,2.31亿,4.08亿,4.38%,9.01亿,3212.02万
2024,31.658,1.04,30.44,7.5737,4.18,-4.19%,3302.29万,-57.59%,8.59,2.80亿,3.97亿,6.84%,8.90亿,3065.60万
2023,33.696,1.04,32.4,7.7284,4.36,-11.25%,7786.18万,101.85%,8.45,2.38亿,3.84亿,17.75%,8.80亿,3278.07万
2022,28.714,1.04,27.61,5.8481,4.91,46.94%,3857.47万,154.91%,7.89,3.31亿,3.06亿,7.42%,8.18亿,3761.85万
2021,18.481,1.04,17.77,5.5332,3.34,-24.62%,-7025.13万,-205.77%,7.80,3.92亿,2.77亿,-21.52%,8.15亿,5011.35万
2020,18.136,0.8,22.67,4.0847,4.44,8.45%,6641.95万,-21.89%,11.45,6.08亿,3.79亿,14.91%,9.16亿,3843.21万
2019,,,,,4.09,11.64%,8503.83万,22.90%,7.37,2.16亿,3.13亿,20.59%,4.42亿,1806.21万
2018,,,,,3.66,-2.69%,6919.23万,3.47%,6.45,1.12亿,2.68亿,18.74%,3.87亿,2203.12万
2017,,,,,3.76,71.21%,6686.88万,61.70%,5.78,3311.34万,2.37亿,17.79%,3.48亿,1285.38万
2016,,,,,2.2,False,4135.38万,False,4.97,2801.77万,1.95亿,18.81%,2.98亿,1763.92万
