报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,36.565,1.2812,28.54,27.8322,0.328441,5.68%,126.18万,-83.20%,4.71,1.43亿,2.49亿,2.72%,6.10亿,4641.31万
2025,45.803,1.2812,35.75,14.0932,3.25,21.19%,6704.69万,9.10%,4.69,1.98亿,2.48亿,20.72%,6.09亿,3794.74万
2024,19.115,0.919,20.8,7.1325,2.68,12.08%,6145.48万,10.04%,5.94,2.37亿,2.03亿,22.94%,5.46亿,2687.89万
2023,12.223,0.919,13.3,5.1142,2.39,19.20%,5584.90万,7.71%,5.65,2.66亿,1.64亿,23.36%,5.19亿,2703.91万
2022,,,,,2.01,6.65%,5185.27万,-8.39%,3.25,4679.63万,1.14亿,25.86%,2.16亿,1969.68万
2021,,,,,1.88,33.28%,5660.32万,202.95%,2.44,5258.70万,7410.77万,30.10%,1.61亿,1816.64万
2020,,,,,1.41,6.84%,1868.37万,32.15%,1.68,5104.79万,2975.30万,13.24%,1.11亿,1398.65万
2019,,,,,1.32,11.78%,1413.78万,-39.34%,1.37,2708.61万,1291.65万,10.71%,9054.68万,1631.53万
2018,,,,,1.18,39.63%,2330.61万,71.59%,1.51,3212.68万,1541.61万,21.44%,7409.07万,1225.59万
2017,,,,,0.842577,39.14%,1358.21万,-40.09%,4.84,617.96万,3848.93万,21.83%,5776.77万,590.60万
2016,,,,,0.616946,False,2266.96万,False,3.40,1924.44万,2627.31万,36.73%,4419.12万,1275.34万
