报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,51.669,6.6158,7.81,5.5919,2.31,34.50%,81.57万,-7.94%,1.80,5.36亿,-23.31亿,0.35%,11.88亿,6.03亿
2025,54.713,6.6158,8.27,2.8072,19.49,-3.57%,2001.58万,-28.79%,1.80,7.53亿,-23.32亿,1.03%,11.88亿,3.09亿
2024,47.303,6.6158,7.15,2.3394,20.22,-14.91%,2810.69万,107.87%,1.77,4.83亿,-23.42亿,1.39%,11.70亿,2.97亿
2023,56.764,6.6158,8.58,2.3891,23.76,-36.45%,-3.57亿,-2923.97%,1.70,6.64亿,-23.70亿,-15.28%,11.36亿,4.72亿
2022,49.662,6.6482,7.47,1.3282,37.39,4.36%,1265.18万,-77.53%,2.28,5.57亿,-20.20亿,0.33%,15.12亿,4.18亿
2021,38.233,6.6725,5.73,1.0671,35.83,27.35%,5630.61万,105.20%,2.23,6.90亿,-20.32亿,1.57%,14.89亿,5.35亿
2020,29.886,6.7008,4.46,1.0624,28.13,-13.62%,-10.83亿,-3141.44%,2.09,5.49亿,-20.97亿,-38.50%,13.98亿,4.31亿
2019,41.15,6.6158,6.22,1.2634,32.57,19.11%,3560.72万,102.44%,3.97,4.84亿,-10.14亿,1.07%,26.29亿,4.44亿
2018,42.606,6.6158,6.44,1.5584,27.34,44.76%,-14.58亿,-463.04%,3.92,8.22亿,-10.54亿,-53.38%,25.94亿,10.17亿
2017,,,13.11,,18.89,18.38%,-2.59亿,-233.60%,6.17,11.99亿,4.04亿,-13.73%,40.83亿,7.93亿
2016,,,20.08,,15.96,3.19%,1.94亿,-7.25%,5.94,4.99亿,6.87亿,12.13%,37.74亿,4.60亿
2015,,,38.51,,15.46,3.24%,2.09亿,26.14%,8.43,13.80亿,5.23亿,14.04%,35.77亿,4.04亿
2014,,,18.59,,14.98,27.58%,1.66亿,43.94%,6.21,4.67亿,3.61亿,12.27%,25.68亿,2.33亿
2013,,,11.53,,11.74,36.68%,1.15亿,33.80%,4.31,4.39亿,2.16亿,10.74%,16.33亿,2.71亿
2012,,,5.34,,8.59,21.11%,8602.29万,20.47%,4.41,4.39亿,1.46亿,10.15%,8.94亿,1.54亿
2011,,,4.73,,7.09,24.27%,7140.56万,39.02%,8.27,6.92亿,9770.13万,10.01%,8.27亿,1.08亿
2010,,,,,5.71,34.11%,5136.29万,75.47%,3.05,9127.46万,7037.23万,8.95%,2.29亿,6892.98万
