报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,151.076,5.3065,28.47,24.2109,1.56,18.82%,1060.60万,-17.76%,3.11,11.46亿,5.09亿,6.79%,16.53亿,4894.86万
2025,206.051,5.3065,38.83,32.6547,6.31,-14.76%,7430.13万,10.30%,3.10,10.89亿,4.99亿,11.77%,16.44亿,4585.24万
2024,86.178,5.3065,16.24,11.6457,7.4,1.36%,6736.36万,42.18%,3.09,12.00亿,4.79亿,9.10%,16.41亿,2817.83万
2023,56.886,5.3065,10.72,7.7926,7.3,9.99%,4737.94万,14.97%,3.03,10.86亿,4.50亿,6.49%,16.07亿,5593.17万
2022,52.163,5.3065,9.83,7.8559,6.64,3.52%,4120.90万,-38.27%,3.01,9.64亿,4.39亿,6.21%,15.95亿,8809.06万
2021,32.04,2.8329,11.31,4.9907,6.42,11.77%,6675.71万,-10.46%,4.21,4.75亿,4.32亿,10.41%,11.93亿,1.04亿
2020,32.211,2.833,11.37,5.6117,5.74,9.21%,7455.50万,-22.53%,4.11,4.85亿,4.04亿,12.99%,11.65亿,5849.52万
2019,24.075,1.8897,12.74,4.577,5.26,7.74%,9623.86万,39.87%,5.83,5.27亿,3.66亿,18.31%,11.02亿,598.36万
2018,8.583,1.9462,4.41,1.7588,4.88,-3.94%,6880.44万,-21.96%,5.43,5.34亿,3.08亿,14.10%,10.54亿,585.22万
2017,,,8.04,,5.08,38.35%,8816.34万,16.57%,8.80,5.44亿,2.72亿,17.36%,9.49亿,537.99万
2016,,,11.15,,3.67,22.21%,7563.28万,49.36%,8.14,5.90亿,2.19亿,20.61%,8.46亿,475.50万
2015,,,16.64,,3.0,-11.14%,5063.82万,-39.92%,7.71,5.59亿,1.66亿,16.86%,7.71亿,453.00万
2014,,,,,3.38,7.19%,8428.38万,2.55%,4.39,2.31亿,1.58亿,24.94%,3.29亿,427.04万
2013,,,,,3.15,11.29%,8218.62万,1.86%,3.77,2.23亿,1.20亿,26.06%,2.82亿,421.54万
2012,,,,,2.83,16.04%,8068.69万,12.58%,3.18,2.03亿,8296.04万,28.48%,2.38亿,417.18万
2011,,,,,2.44,False,7166.83万,False,2.75,1.37亿,6833.27万,29.35%,1.58亿,102.35万
