报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,34.555,3.0074,11.49,1.7886,4.83,5.54%,1827.86万,-12.09%,5.20,13.72亿,7.82亿,3.89%,15.71亿,4.05亿
2025,41.442,3.0074,13.78,2.6213,15.81,-31.15%,7635.02万,-34.24%,5.14,15.31亿,7.64亿,4.91%,15.53亿,5.17亿
2024,38.074,3.0074,12.66,1.6576,22.97,4.31%,1.16亿,1.04%,4.98,10.49亿,7.26亿,5.11%,15.05亿,3.67亿
2023,,,,,22.02,-8.14%,1.15亿,16.55%,4.88,7.90亿,6.51亿,5.26%,10.66亿,5.08亿
2022,,,,,23.97,-12.99%,9858.90万,-10.40%,4.35,7.15亿,5.48亿,4.27%,9.51亿,11.82亿
2021,,,,,27.55,11.47%,1.10亿,2.75%,4.20,16.68亿,5.45亿,4.43%,9.89亿,11.60亿
2020,,,,,24.72,False,1.07亿,False,3.69,22.61亿,4.43亿,4.67%,8.79亿,15.93亿
2016,,,,,16.49,1.84%,5419.74万,2.12%,4.66,16.10亿,1.70亿,3.97%,5.63亿,4.71亿
2015,,,,,16.19,15.70%,5307.01万,9.53%,4.15,13.96亿,1.19亿,3.79%,5.00亿,7.69亿
2014,,,,,13.99,4.86%,4845.18万,1.82%,3.66,14.06亿,6923.76万,3.76%,4.39亿,5.93亿
2013,,,,,13.34,36.36%,4758.61万,22.91%,4.23,9.04亿,1.30亿,3.58%,3.87亿,7.09亿
2012,,,,,9.79,False,3871.67万,False,3.21,8.60亿,8721.65万,4.41%,1.88亿,10.39亿
