报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,68.859,6.7775,10.16,7.3567,2.34,-24.18%,1975.74万,-37.21%,2.42,7.31亿,-2.50亿,9.25%,19.10亿,2.69亿
2025,75.528,6.7799,11.14,4.9462,15.27,13.05%,8240.51万,-11.15%,2.37,9.36亿,-2.70亿,7.49%,18.73亿,2.61亿
2024,60.449,6.7844,8.91,4.4744,13.51,18.35%,9274.35万,50.11%,2.23,9.84亿,-3.52亿,9.41%,17.58亿,3.01亿
2023,61.506,6.6421,9.26,5.3905,11.41,4.62%,6178.46万,146.17%,2.19,8.31亿,-4.44亿,9.94%,17.54亿,2.59亿
2022,42.576,6.6421,6.41,3.9025,10.91,114.69%,2509.87万,42.63%,2.09,7.62亿,-5.06亿,5.60%,16.37亿,2.69亿
2021,33.977,5.1093,6.65,6.6884,5.08,-76.51%,1759.75万,-76.17%,0.99,1.44亿,-5.31亿,6.87%,6.00亿,1.95亿
2020,20.795,5.1093,4.07,0.9614,21.63,-13.01%,7384.96万,116.49%,0.98,2.00亿,-5.49亿,4.59%,5.70亿,1.03亿
2019,24.627,5.1093,4.82,0.9902,24.87,-27.61%,-4.48亿,-1545.47%,1.04,7.12亿,-6.23亿,-39.29%,14.92亿,3.40亿
2018,28.919,5.1093,5.66,0.9435,30.65,114.32%,3098.13万,113.78%,1.93,2.02亿,-1.95亿,4.15%,21.51亿,9.64亿
2017,,,5.24,,14.3,-35.50%,-2.25亿,-16.16%,1.39,4.32亿,-2.26亿,-18.97%,10.84亿,9.34亿
2016,,,12.76,,22.17,-0.10%,-1.94亿,-298.79%,1.98,3.69亿,-69.13万,-8.65%,13.52亿,9.77亿
2015,,,11.52,,22.2,598.76%,9736.62万,411.33%,2.39,2.94亿,1.93亿,5.56%,15.45亿,5.75亿
2014,,,9.16,,3.18,-22.34%,-3127.42万,-124.67%,2.18,1.88亿,9550.07万,-9.28%,12.67亿,4068.70万
2013,,,11.58,,4.09,36.78%,1.27亿,57.32%,2.25,2.09亿,1.27亿,31.13%,10.95亿,1373.54万
2012,,,13.14,,2.99,3.59%,8058.42万,-24.26%,1.99,1.92亿,False,26.95%,9.42亿,1520.73万
2011,,,4.31,,2.89,358.84%,1.06亿,1981.52%,0.24,75.47万,-1.37亿,6.44%,4171.25万,70.44万
2010,,,6.39,,0.1896,24.44%,-565.48万,59.12%,0.21,2084.13万,-1.43亿,-29.82%,3610.67万,False
