报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,47.413,1.0267,46.18,18.8742,0.628014,-2.43%,5299.11万,342.76%,9.87,6.01亿,2.42亿,84.21%,10.12亿,5112.10万
2025,43.861,1.0267,42.72,17.3364,2.53,19.46%,3687.71万,20.93%,9.32,5.78亿,1.89亿,14.16%,9.56亿,4676.19万
2024,19.569,1.0267,19.06,9.2307,2.12,-3.44%,3049.50万,-27.78%,9.01,5.94亿,1.74亿,13.94%,9.25亿,5280.12万
2023,28.943,1.0267,28.19,13.1559,2.2,11.00%,4222.41万,8.05%,9.07,7.02亿,1.58亿,19.14%,9.32亿,5740.10万
2022,26.386,1.0267,25.7,13.3263,1.98,-2.41%,3907.93万,-25.95%,8.85,7.48亿,1.40亿,19.63%,9.10亿,5636.48万
2021,,,,,2.03,50.09%,5277.76万,31.28%,3.33,1.30亿,1.05亿,25.95%,2.58亿,3715.90万
2020,,,,,1.35,46.21%,4020.12万,150.39%,2.52,1.12亿,5624.85万,29.75%,1.95亿,2031.09万
2019,,,,,0.924231,32.73%,1605.55万,-6.85%,1.50,6049.14万,1963.36万,17.37%,1.04亿,1911.09万
2018,,,,,0.69632,8.49%,1723.60万,-23.21%,2.12,5744.06万,4183.14万,24.75%,9772.57万,1316.15万
2017,,,,,0.641837,15.88%,2244.71万,4.65%,3.58,4283.95万,3300.84万,34.97%,8241.36万,1064.78万
2016,,,,,0.553879,56.28%,2144.93万,76.50%,2.61,3436.60万,1281.57万,38.73%,5996.65万,697.69万
2015,,,,,0.354417,20.22%,1215.25万,107.34%,65.28,1945.37万,3763.22万,34.28%,3851.72万,408.26万
2014,,,,,0.294815,False,586.12万,False,44.69,2052.24万,2547.97万,19.86%,2648.79万,549.44万
