报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,360.057,7.9641,45.21,9.8162,9.17,10.21%,7725.67万,147.62%,4.58,6.31亿,3.88亿,7.91%,37.17亿,4.16亿
2025,394.223,7.9641,49.5,9.9001,39.82,17.15%,9697.23万,-39.81%,4.48,7.81亿,3.10亿,2.58%,36.42亿,3.70亿
2024,397.886,7.9641,49.96,11.706,33.99,9.43%,1.61亿,-1.64%,4.34,6.80亿,-9606.84万,4.87%,35.03亿,3.36亿
2023,206.589,7.9641,25.94,6.6513,31.06,4.42%,1.64亿,55.24%,4.24,8.36亿,-2.57亿,5.29%,33.80亿,3.31亿
2022,147.654,7.9641,18.54,4.9632,29.75,7.82%,1.06亿,-40.13%,4.02,7.66亿,-4.21亿,3.65%,32.06亿,3.17亿
2021,181.104,7.9641,22.74,6.5641,27.59,11.23%,1.76亿,5.48%,3.84,6.43亿,-5.26亿,6.55%,30.56亿,2.96亿
2020,77.889,7.9641,9.78,3.1407,24.8,16.93%,1.67亿,109.31%,3.61,7.84亿,-7.02亿,6.78%,28.69亿,2.63亿
2019,110.303,7.9641,13.85,5.2005,21.21,4.10%,-17.94亿,-670.72%,3.54,12.29亿,-7.72亿,-84.94%,28.18亿,False
2018,72.553,7.9641,9.11,3.56,20.38,26.41%,3.14亿,26.05%,5.81,12.53亿,10.23亿,15.11%,46.47亿,False
2017,,,10.39,,16.12,22.59%,2.49亿,-17.84%,5.22,8.83亿,8.05亿,15.43%,37.34亿,False
2016,,,15.04,,13.15,16.51%,3.04亿,55.93%,9.85,6.16亿,6.49亿,23.39%,35.59亿,5138.55万
2015,,,23.49,,11.29,53.92%,1.95亿,76.94%,8.91,3.90亿,4.07亿,17.11%,32.24亿,6399.44万
2014,,,9.36,,7.33,53.78%,1.10亿,42.58%,5.13,4.08亿,2.42亿,15.60%,14.94亿,8662.66万
2013,,,6.61,,4.77,25.63%,7716.80万,17.73%,4.64,4.33亿,1.99亿,16.37%,7.42亿,4083.08万
2012,,,4.25,,3.8,62.00%,6554.77万,41.31%,8.53,5.15亿,1.44亿,17.33%,6.61亿,2115.64万
2011,,,,,2.34,61.02%,4638.50万,41.51%,4.34,1.49亿,9614.06万,20.15%,2.53亿,False
2010,,,,,1.45,36.00%,3277.95万,17.66%,3.38,8658.22万,5423.42万,22.56%,1.87亿,False
