报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,408.279,10.3519,39.44,1.2575,81.17,15.79%,-3.50亿,-76.99%,12.89,79.71亿,28.95亿,-4.57%,136.05亿,98.07亿
2025,451.979,9.5294,47.43,1.2881,350.9,12.05%,2.06亿,14.27%,10.90,64.45亿,32.45亿,0.51%,106.83亿,77.10亿
2024,558.423,9.5294,58.6,1.7832,313.16,78.13%,1.80亿,-66.21%,11.10,71.90亿,31.55亿,0.44%,106.66亿,40.51亿
2023,437.399,9.5294,45.9,2.4879,175.81,-7.97%,5.34亿,-45.15%,11.08,62.47亿,31.63亿,2.77%,105.99亿,7.15亿
2022,148.023,6.3529,23.3,0.7748,191.04,14.92%,9.73亿,3.02%,15.83,63.44亿,26.60亿,4.97%,100.30亿,6.83亿
2021,,,,,166.23,27.88%,9.45亿,-24.94%,14.11,29.95亿,20.38亿,5.64%,50.26亿,6.93亿
2020,,,,,129.99,22.58%,12.59亿,76.77%,11.44,28.69亿,11.07亿,9.65%,40.75亿,6.34亿
2019,,,,,106.05,30.29%,7.12亿,132.23%,12.58,21.24亿,-1.23亿,6.69%,32.79亿,6.21亿
2018,,,,,81.39,16.13%,3.07亿,2053.88%,9.94,16.58亿,-8.41亿,3.60%,25.84亿,6.17亿
2017,,,,,70.09,False,-1569.18万,False,8.73,14.06亿,-11.48亿,-0.27%,22.77亿,5.98亿
