报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,42.34,2.5645,16.51,4.2171,7.53,-10.85%,5475.79万,-4.79%,4.51,6.93亿,6.89亿,7.94%,12.05亿,9956.71万
2024,22.388,2.5645,8.73,2.0982,10.67,-11.04%,5464.06万,14.34%,4.43,5.87亿,6.68亿,6.10%,11.80亿,1.26亿
2023,24.337,2.5645,9.49,2.0298,11.99,51.48%,4778.99万,20.79%,4.39,4.70亿,6.31亿,4.54%,11.60亿,1.70亿
2022,17.32,2.0,8.66,2.1869,7.92,-28.57%,3956.39万,-62.55%,5.48,4.38亿,5.97亿,4.92%,11.24亿,1.66亿
2021,19.44,2.0,9.72,1.7545,11.08,20.47%,1.06亿,0.56%,5.45,5.30亿,5.91亿,9.52%,10.89亿,1.31亿
2020,14.12,2.0,7.06,1.5348,9.2,-5.19%,1.05亿,24.09%,5.04,3.49亿,5.14亿,11.33%,10.06亿,1.24亿
2019,20.1,2.0,10.05,2.0722,9.7,14.54%,8466.69万,11.62%,4.62,3.05亿,4.22亿,8.67%,9.22亿,1.59亿
2018,14.58,2.0,7.29,1.7214,8.47,-5.42%,7585.50万,-36.54%,4.40,2.11亿,3.61亿,8.95%,8.80亿,1.22亿
2017,,,12.77,,8.96,9.12%,1.20亿,5.64%,4.22,3.98亿,3.27亿,13.35%,8.44亿,1.26亿
2016,,,22.48,,8.21,15.47%,1.13亿,35.57%,7.75,4.00亿,2.69亿,13.79%,7.75亿,6820.23万
2015,,,,,7.11,1.00%,8346.76万,25.09%,4.50,1.63亿,1.68亿,11.74%,3.38亿,6463.35万
2014,,,,,7.04,5.61%,6672.82万,12.11%,3.40,9184.86万,9287.96万,9.48%,2.55亿,7691.36万
2013,,,,,6.66,13.00%,5952.04万,17.57%,2.90,4828.80万,6304.36万,8.93%,2.18亿,6230.12万
2012,,,,,5.9,16.36%,5062.48万,16.78%,2.71,6517.77万,5466.04万,8.55%,2.03亿,9776.34万
2011,,,,,5.07,False,4335.12万,False,2.03,1.57亿,926.41万,8.56%,1.59亿,6672.60万
