报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,68.195,8.3675,8.15,2.8669,17.84,-5.56%,2499.23万,390.47%,6.17,5.55亿,8.37亿,2.24%,55.25亿,3.38亿
2024,39.997,8.3675,4.78,1.4646,27.31,-3.21%,3556.59万,118.60%,6.16,6.79亿,8.25亿,1.65%,55.04亿,1.90亿
2023,51.293,8.3675,6.13,1.8183,28.21,3.82%,-1.91亿,-343.74%,6.13,8.37亿,8.20亿,-6.59%,54.74亿,1.83亿
2022,64.328,8.031,8.01,2.3667,27.18,35.25%,7844.80万,-63.00%,6.20,8.54亿,10.11亿,3.91%,52.77亿,2.70亿
2021,111.522,8.6518,12.89,5.5511,20.09,218.43%,2.12亿,156.54%,5.90,9.47亿,9.76亿,13.70%,55.42亿,2.18亿
2020,51.738,8.6518,5.98,8.1994,6.31,-24.89%,-3.75亿,-602.57%,6.18,4.63亿,7.81亿,-59.63%,54.05亿,1441.86万
2019,56.929,8.6518,6.58,6.7773,8.4,-36.56%,7461.72万,182.58%,6.63,5.61亿,11.71亿,8.45%,58.12亿,3.75亿
2018,65.321,8.6518,7.55,4.9336,13.24,-36.06%,-9035.25万,-129.71%,6.53,7.00亿,10.78亿,-6.09%,57.21亿,5.88亿
2017,,,20.58,,20.71,22.95%,3.04亿,15.97%,6.69,13.41亿,12.29亿,14.79%,58.56亿,8.32亿
2016,,,16.01,,16.85,-14.54%,2.62亿,-9.57%,6.34,12.67亿,9.58亿,15.67%,55.26亿,13.70亿
2015,,,21.21,,19.71,91.54%,2.90亿,51.16%,3.93,13.15亿,7.13亿,14.71%,30.27亿,9.12亿
2014,,,14.52,,10.29,33.31%,1.92亿,36.51%,10.64,9.50亿,4.41亿,18.69%,26.38亿,7.30亿
2013,,,12.67,,7.72,32.89%,1.41亿,42.33%,8.05,11.56亿,2.93亿,18.20%,18.55亿,1.47亿
2012,,,5.91,,5.81,66.37%,9874.63万,30.66%,7.59,12.37亿,1.99亿,16.99%,17.49亿,9765.72万
2011,,,6.17,,3.49,30.77%,7557.51万,22.84%,7.26,12.07亿,1.32亿,21.64%,16.73亿,1.86亿
2010,,,21.73,,2.67,-43.99%,6152.43万,-24.11%,13.96,12.79亿,7519.80万,23.04%,15.97亿,1.87亿
