报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,66.42,7.1419,9.3,4.7443,10.5,-39.29%,1.76亿,78.33%,5.51,8.74亿,8.19亿,16.65%,39.97亿,7.49亿
2024,74.062,7.1419,10.37,3.6994,20.02,-46.69%,1.55亿,31.98%,5.31,17.97亿,6.79亿,7.68%,38.54亿,2738.85万
2023,69.205,7.1419,9.69,1.8425,37.56,-28.72%,1.17亿,13.35%,5.27,20.29亿,5.75亿,3.13%,38.28亿,693.84万
2022,74.428,5.1013,14.59,1.4126,52.69,-25.60%,1.04亿,4.42%,7.20,24.58亿,5.08亿,1.94%,37.35亿,496.56万
2021,48.432,2.8224,17.16,0.6839,70.82,26.55%,9926.36万,-18.50%,4.28,3.79亿,4.48亿,1.61%,12.82亿,204.72万
2020,26.277,2.8224,9.31,0.4695,55.97,-20.46%,1.22亿,4646.29%,4.08,3.94亿,3.97亿,2.86%,12.64亿,797.28万
2019,8.806,2.8224,3.12,0.1252,70.36,16.44%,256.60万,-94.55%,3.65,2.54亿,2.81亿,0.20%,10.97亿,1667.52万
2018,7.358,2.016,3.65,0.1218,60.43,47.67%,4706.95万,-24.03%,5.16,1.72亿,2.92亿,1.03%,11.15亿,3650.14万
2017,,,5.98,,40.92,88.91%,6195.42万,6.45%,5.72,1.79亿,2.65亿,2.05%,7.51亿,3614.63万
2016,,,8.37,,21.66,7.10%,5819.99万,33.22%,5.28,1335.47万,2.15亿,3.20%,6.82亿,2074.84万
2015,,,9.57,,20.23,66.51%,4368.62万,-10.70%,4.87,1.01亿,1.66亿,2.39%,6.21亿,1242.24万
2014,,,,,12.15,-3.32%,4892.02万,-9.71%,3.65,5738.37万,1.25亿,4.03%,3.57亿,1383.82万
2013,,,,,12.56,27.95%,5417.86万,-2.02%,3.39,4843.29万,1.07亿,4.31%,3.06亿,1346.52万
2012,,,,,9.82,17.39%,5529.32万,9.26%,2.78,4561.74万,5585.73万,5.63%,2.50亿,2134.97万
2011,,,,,8.36,44.85%,5060.56万,19.38%,2.30,3973.01万,401.55万,6.05%,2.07亿,2452.50万
2010,,,,,5.77,66.50%,4238.90万,84.14%,12.04,861.86万,8306.14万,7.34%,1.20亿,992.64万
